t,effective_alpha,miss_streak,mode
4550,0.05,0,aci_clipped
4551,0.05,0,aci_clipped
4552,0.05,0,aci_clipped
4553,0.05,0,aci_clipped
4554,0.05,0,aci_clipped
4555,0.05,0,aci_clipped
4556,0.05,0,aci_clipped
4557,0.05,0,aci_clipped
4558,0.05,0,aci_clipped
4559,0.05,0,aci_clipped
4560,0.05,0,aci_clipped
4561,0.05,0,aci_clipped
4562,0.05,0,aci_clipped
4563,0.05,0,aci_clipped
4564,0.05,0,aci_clipped
4565,0.05,0,aci_clipped
4566,0.05,0,aci_clipped
4567,0.05,0,aci_clipped
4568,0.05,0,aci_clipped
4569,0.05,0,aci_clipped
4570,0.05,0,aci_clipped
4571,0.05,0,aci_clipped
4572,0.05,0,aci_clipped
4573,0.05,0,aci_clipped
4574,0.05,0,aci_clipped
4575,0.05,0,aci_clipped
4576,0.05,0,aci_clipped
4577,0.05,0,aci_clipped
4578,0.05,0,aci_clipped
4579,0.05,0,aci_clipped
4580,0.05,0,aci_clipped
4581,0.05,0,aci_clipped
4582,0.05,0,aci_clipped
4583,0.05,0,aci_clipped
4584,0.05,0,aci_clipped
4585,0.05,0,aci_clipped
4586,0.05,0,aci_clipped
4587,0.05,0,aci_clipped
4588,0.05,0,aci_clipped
4589,0.05,0,aci_clipped
4590,0.05,0,aci_clipped
4591,0.05,0,aci_clipped
4592,0.05,0,aci_clipped
4593,0.05,0,aci_clipped
4594,0.05,0,aci_clipped
4595,0.05,0,aci_clipped
4596,0.05,0,aci_clipped
4597,0.05,0,aci_clipped
4598,0.05,0,aci_clipped
4599,0.05,0,aci_clipped
4600,0.05,0,aci_clipped
4601,0.05,0,aci_clipped
4602,0.05,0,aci_clipped
4603,0.05,0,aci_clipped
4604,0.05,0,aci_clipped
4605,0.05,0,aci_clipped
4606,0.05,0,aci_clipped
4607,0.05,0,aci_clipped
4608,0.05,0,aci_clipped
4609,0.05,0,aci_clipped
4610,0.05,0,aci_clipped
4611,0.05,0,aci_clipped
4612,0.05,0,aci_clipped
4613,0.05,0,aci_clipped
4614,0.05,0,aci_clipped
4615,0.05,0,aci_clipped
4616,0.05,0,aci_clipped
4617,0.05,0,aci_clipped
4618,0.05,0,aci_clipped
4619,0.05,0,aci_clipped
4620,0.05,0,aci_clipped
4621,0.05,0,aci_clipped
4622,0.05,0,aci_clipped
4623,0.05,0,aci_clipped
4624,0.05,0,aci_clipped
4625,0.05,0,aci_clipped
4626,0.05,0,aci_clipped
4627,0.05,0,aci_clipped
4628,0.05,0,aci_clipped
4629,0.05,0,aci_clipped
4630,0.05,0,aci_clipped
4631,0.05,0,aci_clipped
4632,0.05,0,aci_clipped
4633,0.05,0,aci_clipped
4634,0.07,1,aci_clipped
4635,0.05,0,aci_clipped
4636,0.07,1,aci_clipped
4637,0.094,2,aci_clipped
4638,0.122,3,aci_clipped
4639,0.154,4,aci_clipped
4640,0.19,5,aci_clipped
4641,0.2,6,aci_clipped
4642,0.2,7,aci_clipped
4643,0.18000000000000002,0,aci_clipped
4644,0.16000000000000003,0,aci_clipped
4645,0.14000000000000004,0,aci_clipped
4646,0.12000000000000004,0,aci_clipped
4647,0.10000000000000003,0,aci_clipped
4648,0.08000000000000003,0,aci_clipped
4649,0.060000000000000026,0,aci_clipped
4650,0.05,0,aci_clipped
4651,0.05,0,aci_clipped
4652,0.05,0,aci_clipped
4653,0.05,0,aci_clipped
4654,0.05,0,aci_clipped
4655,0.05,0,aci_clipped
4656,0.05,0,aci_clipped
4657,0.05,0,aci_clipped
4658,0.05,0,aci_clipped
4659,0.05,0,aci_clipped
4660,0.05,0,aci_clipped
4661,0.05,0,aci_clipped
4662,0.05,0,aci_clipped
4663,0.05,0,aci_clipped
4664,0.05,0,aci_clipped
4665,0.05,0,aci_clipped
4666,0.05,0,aci_clipped
4667,0.05,0,aci_clipped
4668,0.05,0,aci_clipped
4669,0.05,0,aci_clipped
4670,0.05,0,aci_clipped
4671,0.05,0,aci_clipped
4672,0.05,0,aci_clipped
4673,0.05,0,aci_clipped
4674,0.05,0,aci_clipped
4675,0.05,0,aci_clipped
4676,0.05,0,aci_clipped
4677,0.05,0,aci_clipped
4678,0.05,0,aci_clipped
4679,0.05,0,aci_clipped
4680,0.05,0,aci_clipped
4681,0.05,0,aci_clipped
4682,0.05,0,aci_clipped
4683,0.05,0,aci_clipped
4684,0.05,0,aci_clipped
4685,0.05,0,aci_clipped
4686,0.05,0,aci_clipped
4687,0.05,0,aci_clipped
4688,0.05,0,aci_clipped
4689,0.05,0,aci_clipped
4690,0.05,0,aci_clipped
4691,0.05,0,aci_clipped
4692,0.05,0,aci_clipped
4693,0.05,0,aci_clipped
4694,0.05,0,aci_clipped
4695,0.05,0,aci_clipped
4696,0.05,0,aci_clipped
4697,0.05,0,aci_clipped
4698,0.05,0,aci_clipped
4699,0.05,0,aci_clipped
4700,0.05,0,aci_clipped
4701,0.05,0,aci_clipped
4702,0.05,0,aci_clipped
4703,0.05,0,aci_clipped
4704,0.05,0,aci_clipped
4705,0.05,0,aci_clipped
4706,0.05,0,aci_clipped
4707,0.05,0,aci_clipped
4708,0.05,0,aci_clipped
4709,0.05,0,aci_clipped
4710,0.05,0,aci_clipped
4711,0.05,0,aci_clipped
4712,0.05,0,aci_clipped
4713,0.05,0,aci_clipped
4714,0.05,0,aci_clipped
4715,0.05,0,aci_clipped
4716,0.05,0,aci_clipped
4717,0.05,0,aci_clipped
4718,0.05,0,aci_clipped
4719,0.05,0,aci_clipped
4720,0.05,0,aci_clipped
4721,0.05,0,aci_clipped
4722,0.05,0,aci_clipped
4723,0.05,0,aci_clipped
4724,0.05,0,aci_clipped
4725,0.05,0,aci_clipped
4726,0.05,0,aci_clipped
4727,0.05,0,aci_clipped
4728,0.05,0,aci_clipped
4729,0.05,0,aci_clipped
4730,0.05,0,aci_clipped
4731,0.05,0,aci_clipped
4732,0.05,0,aci_clipped
4733,0.05,0,aci_clipped
4734,0.05,0,aci_clipped
4735,0.05,0,aci_clipped
4736,0.05,0,aci_clipped
4737,0.05,0,aci_clipped
4738,0.05,0,aci_clipped
4739,0.05,0,aci_clipped
4740,0.05,0,aci_clipped
4741,0.05,0,aci_clipped
4742,0.05,0,aci_clipped
4743,0.05,0,aci_clipped
4744,0.05,0,aci_clipped
4745,0.05,0,aci_clipped
4746,0.05,0,aci_clipped
4747,0.05,0,aci_clipped
4748,0.05,0,aci_clipped
4749,0.05,0,aci_clipped
4750,0.05,0,aci_clipped
4751,0.05,0,aci_clipped
4752,0.05,0,aci_clipped
4753,0.05,0,aci_clipped
4754,0.05,0,aci_clipped
4755,0.05,0,aci_clipped
4756,0.05,0,aci_clipped
4757,0.05,0,aci_clipped
4758,0.05,0,aci_clipped
4759,0.05,0,aci_clipped
4760,0.05,0,aci_clipped
4761,0.05,0,aci_clipped
4762,0.05,0,aci_clipped
4763,0.05,0,aci_clipped
4764,0.05,0,aci_clipped
4765,0.05,0,aci_clipped
4766,0.05,0,aci_clipped
4767,0.05,0,aci_clipped
4768,0.05,0,aci_clipped
4769,0.05,0,aci_clipped
4770,0.05,0,aci_clipped
4771,0.05,0,aci_clipped
4772,0.05,0,aci_clipped
4773,0.05,0,aci_clipped
4774,0.05,0,aci_clipped
4775,0.05,0,aci_clipped
4776,0.05,0,aci_clipped
4777,0.05,0,aci_clipped
4778,0.05,0,aci_clipped
4779,0.05,0,aci_clipped
4780,0.05,0,aci_clipped
4781,0.05,0,aci_clipped
4782,0.05,0,aci_clipped
4783,0.05,0,aci_clipped
4784,0.05,0,aci_clipped
4785,0.05,0,aci_clipped
4786,0.05,0,aci_clipped
4787,0.05,0,aci_clipped
4788,0.05,0,aci_clipped
4789,0.05,0,aci_clipped
4790,0.05,0,aci_clipped
4791,0.05,0,aci_clipped
4792,0.05,0,aci_clipped
4793,0.05,0,aci_clipped
4794,0.05,0,aci_clipped
4795,0.05,0,aci_clipped
4796,0.05,0,aci_clipped
4797,0.05,0,aci_clipped
4798,0.05,0,aci_clipped
4799,0.05,0,aci_clipped
4800,0.05,0,aci_clipped
4801,0.05,0,aci_clipped
4802,0.05,0,aci_clipped
4803,0.05,0,aci_clipped
4804,0.05,0,aci_clipped
4805,0.05,0,aci_clipped
4806,0.05,0,aci_clipped
4807,0.05,0,aci_clipped
4808,0.05,0,aci_clipped
4809,0.05,0,aci_clipped
4810,0.05,0,aci_clipped
4811,0.05,0,aci_clipped
4812,0.05,0,aci_clipped
4813,0.05,0,aci_clipped
4814,0.05,0,aci_clipped
4815,0.05,0,aci_clipped
4816,0.05,0,aci_clipped
4817,0.05,0,aci_clipped
4818,0.05,0,aci_clipped
4819,0.05,0,aci_clipped
4820,0.05,0,aci_clipped
4821,0.05,0,aci_clipped
4822,0.05,0,aci_clipped
4823,0.05,0,aci_clipped
4824,0.05,0,aci_clipped
4825,0.05,0,aci_clipped
4826,0.05,0,aci_clipped
4827,0.05,0,aci_clipped
4828,0.05,0,aci_clipped
4829,0.05,0,aci_clipped
4830,0.05,0,aci_clipped
4831,0.05,0,aci_clipped
4832,0.05,0,aci_clipped
4833,0.05,0,aci_clipped
4834,0.05,0,aci_clipped
4835,0.05,0,aci_clipped
4836,0.05,0,aci_clipped
4837,0.05,0,aci_clipped
4838,0.05,0,aci_clipped
4839,0.05,0,aci_clipped
4840,0.05,0,aci_clipped
4841,0.05,0,aci_clipped
4842,0.05,0,aci_clipped
4843,0.05,0,aci_clipped
4844,0.05,0,aci_clipped
4845,0.05,0,aci_clipped
4846,0.05,0,aci_clipped
4847,0.05,0,aci_clipped
4848,0.05,0,aci_clipped
4849,0.05,0,aci_clipped
4850,0.05,0,aci_clipped
4851,0.05,0,aci_clipped
4852,0.05,0,aci_clipped
4853,0.05,0,aci_clipped
4854,0.05,0,aci_clipped
4855,0.05,0,aci_clipped
4856,0.05,0,aci_clipped
4857,0.05,0,aci_clipped
4858,0.05,0,aci_clipped
4859,0.05,0,aci_clipped
4860,0.05,0,aci_clipped
4861,0.05,0,aci_clipped
4862,0.05,0,aci_clipped
4863,0.05,0,aci_clipped
4864,0.05,0,aci_clipped
4865,0.05,0,aci_clipped
4866,0.05,0,aci_clipped
4867,0.05,0,aci_clipped
4868,0.05,0,aci_clipped
4869,0.05,0,aci_clipped
4870,0.05,0,aci_clipped
4871,0.05,0,aci_clipped
4872,0.05,0,aci_clipped
4873,0.05,0,aci_clipped
4874,0.05,0,aci_clipped
4875,0.05,0,aci_clipped
4876,0.05,0,aci_clipped
4877,0.05,0,aci_clipped
4878,0.05,0,aci_clipped
4879,0.05,0,aci_clipped
4880,0.05,0,aci_clipped
4881,0.05,0,aci_clipped
4882,0.05,0,aci_clipped
4883,0.05,0,aci_clipped
4884,0.05,0,aci_clipped
4885,0.05,0,aci_clipped
4886,0.05,0,aci_clipped
4887,0.05,0,aci_clipped
4888,0.05,0,aci_clipped
4889,0.05,0,aci_clipped
4890,0.05,0,aci_clipped
4891,0.05,0,aci_clipped
4892,0.05,0,aci_clipped
4893,0.05,0,aci_clipped
4894,0.05,0,aci_clipped
4895,0.05,0,aci_clipped
4896,0.05,0,aci_clipped
4897,0.05,0,aci_clipped
4898,0.05,0,aci_clipped
4899,0.05,0,aci_clipped
4900,0.05,0,aci_clipped
4901,0.05,0,aci_clipped
4902,0.05,0,aci_clipped
4903,0.05,0,aci_clipped
4904,0.05,0,aci_clipped
4905,0.05,0,aci_clipped
4906,0.05,0,aci_clipped
4907,0.05,0,aci_clipped
4908,0.05,0,aci_clipped
4909,0.05,0,aci_clipped
4910,0.05,0,aci_clipped
4911,0.05,0,aci_clipped
4912,0.05,0,aci_clipped
4913,0.05,0,aci_clipped
4914,0.05,0,aci_clipped
4915,0.05,0,aci_clipped
4916,0.05,0,aci_clipped
4917,0.05,0,aci_clipped
4918,0.05,0,aci_clipped
4919,0.05,0,aci_clipped
4920,0.05,0,aci_clipped
4921,0.05,0,aci_clipped
4922,0.05,0,aci_clipped
4923,0.05,0,aci_clipped
4924,0.05,0,aci_clipped
4925,0.05,0,aci_clipped
4926,0.05,0,aci_clipped
4927,0.05,0,aci_clipped
4928,0.05,0,aci_clipped
4929,0.05,0,aci_clipped
4930,0.05,0,aci_clipped
4931,0.05,0,aci_clipped
4932,0.05,0,aci_clipped
4933,0.05,0,aci_clipped
4934,0.05,0,aci_clipped
4935,0.05,0,aci_clipped
4936,0.05,0,aci_clipped
4937,0.05,0,aci_clipped
4938,0.05,0,aci_clipped
4939,0.05,0,aci_clipped
4940,0.05,0,aci_clipped
4941,0.05,0,aci_clipped
4942,0.05,0,aci_clipped
4943,0.05,0,aci_clipped
4944,0.05,0,aci_clipped
4945,0.05,0,aci_clipped
4946,0.05,0,aci_clipped
4947,0.05,0,aci_clipped
4948,0.05,0,aci_clipped
4949,0.05,0,aci_clipped
4950,0.05,0,aci_clipped
4951,0.05,0,aci_clipped
4952,0.05,0,aci_clipped
4953,0.05,0,aci_clipped
4954,0.05,0,aci_clipped
4955,0.05,0,aci_clipped
4956,0.05,0,aci_clipped
4957,0.05,0,aci_clipped
4958,0.05,0,aci_clipped
4959,0.05,0,aci_clipped
4960,0.05,0,aci_clipped
4961,0.05,0,aci_clipped
4962,0.05,0,aci_clipped
4963,0.05,0,aci_clipped
4964,0.05,0,aci_clipped
4965,0.05,0,aci_clipped
4966,0.05,0,aci_clipped
4967,0.05,0,aci_clipped
4968,0.05,0,aci_clipped
4969,0.05,0,aci_clipped
4970,0.05,0,aci_clipped
4971,0.05,0,aci_clipped
4972,0.05,0,aci_clipped
4973,0.05,0,aci_clipped
4974,0.05,0,aci_clipped
4975,0.05,0,aci_clipped
4976,0.05,0,aci_clipped
4977,0.05,0,aci_clipped
4978,0.05,0,aci_clipped
4979,0.05,0,aci_clipped
4980,0.05,0,aci_clipped
4981,0.05,0,aci_clipped
4982,0.05,0,aci_clipped
4983,0.05,0,aci_clipped
4984,0.05,0,aci_clipped
4985,0.05,0,aci_clipped
4986,0.05,0,aci_clipped
4987,0.05,0,aci_clipped
4988,0.05,0,aci_clipped
4989,0.05,0,aci_clipped
4990,0.05,0,aci_clipped
4991,0.05,0,aci_clipped
4992,0.05,0,aci_clipped
4993,0.05,0,aci_clipped
4994,0.05,0,aci_clipped
4995,0.05,0,aci_clipped
4996,0.05,0,aci_clipped
4997,0.05,0,aci_clipped
4998,0.05,0,aci_clipped
4999,0.05,0,aci_clipped
5000,0.05,0,aci_clipped
5001,0.05,0,aci_clipped
5002,0.05,0,aci_clipped
5003,0.05,0,aci_clipped
5004,0.05,0,aci_clipped
5005,0.05,0,aci_clipped
5006,0.05,0,aci_clipped
5007,0.05,0,aci_clipped
5008,0.05,0,aci_clipped
5009,0.05,0,aci_clipped
5010,0.05,0,aci_clipped
5011,0.05,0,aci_clipped
5012,0.05,0,aci_clipped
5013,0.05,0,aci_clipped
5014,0.05,0,aci_clipped
5015,0.05,0,aci_clipped
5016,0.05,0,aci_clipped
5017,0.05,0,aci_clipped
5018,0.05,0,aci_clipped
5019,0.05,0,aci_clipped
5020,0.05,0,aci_clipped
5021,0.05,0,aci_clipped
5022,0.05,0,aci_clipped
5023,0.05,0,aci_clipped
5024,0.05,0,aci_clipped
5025,0.05,0,aci_clipped
5026,0.05,0,aci_clipped
5027,0.05,0,aci_clipped
5028,0.05,0,aci_clipped
5029,0.05,0,aci_clipped
5030,0.05,0,aci_clipped
5031,0.05,0,aci_clipped
5032,0.05,0,aci_clipped
5033,0.05,0,aci_clipped
5034,0.05,0,aci_clipped
5035,0.05,0,aci_clipped
5036,0.05,0,aci_clipped
5037,0.05,0,aci_clipped
5038,0.05,0,aci_clipped
5039,0.05,0,aci_clipped
5040,0.05,0,aci_clipped
5041,0.05,0,aci_clipped
5042,0.05,0,aci_clipped
5043,0.05,0,aci_clipped
5044,0.05,0,aci_clipped
5045,0.05,0,aci_clipped
5046,0.05,0,aci_clipped
5047,0.05,0,aci_clipped
5048,0.05,0,aci_clipped
5049,0.05,0,aci_clipped
5050,0.05,0,aci_clipped
5051,0.05,0,aci_clipped
5052,0.05,0,aci_clipped
5053,0.05,0,aci_clipped
5054,0.05,0,aci_clipped
5055,0.05,0,aci_clipped
5056,0.05,0,aci_clipped
5057,0.05,0,aci_clipped
5058,0.05,0,aci_clipped
5059,0.05,0,aci_clipped
5060,0.05,0,aci_clipped
5061,0.05,0,aci_clipped
5062,0.05,0,aci_clipped
5063,0.05,0,aci_clipped
5064,0.05,0,aci_clipped
5065,0.05,0,aci_clipped
5066,0.05,0,aci_clipped
5067,0.05,0,aci_clipped
5068,0.05,0,aci_clipped
5069,0.05,0,aci_clipped
5070,0.05,0,aci_clipped
5071,0.05,0,aci_clipped
5072,0.05,0,aci_clipped
5073,0.05,0,aci_clipped
5074,0.05,0,aci_clipped
5075,0.05,0,aci_clipped
5076,0.05,0,aci_clipped
5077,0.05,0,aci_clipped
5078,0.05,0,aci_clipped
5079,0.05,0,aci_clipped
5080,0.05,0,aci_clipped
5081,0.05,0,aci_clipped
5082,0.05,0,aci_clipped
5083,0.05,0,aci_clipped
5084,0.05,0,aci_clipped
5085,0.05,0,aci_clipped
5086,0.05,0,aci_clipped
5087,0.05,0,aci_clipped
5088,0.05,0,aci_clipped
5089,0.05,0,aci_clipped
5090,0.05,0,aci_clipped
5091,0.05,0,aci_clipped
5092,0.05,0,aci_clipped
5093,0.05,0,aci_clipped
5094,0.05,0,aci_clipped
5095,0.05,0,aci_clipped
5096,0.05,0,aci_clipped
5097,0.05,0,aci_clipped
5098,0.05,0,aci_clipped
5099,0.05,0,aci_clipped
5100,0.05,0,aci_clipped
5101,0.05,0,aci_clipped
5102,0.05,0,aci_clipped
5103,0.05,0,aci_clipped
5104,0.05,0,aci_clipped
5105,0.05,0,aci_clipped
5106,0.05,0,aci_clipped
5107,0.05,0,aci_clipped
5108,0.05,0,aci_clipped
5109,0.05,0,aci_clipped
5110,0.05,0,aci_clipped
5111,0.05,0,aci_clipped
5112,0.05,0,aci_clipped
5113,0.05,0,aci_clipped
5114,0.05,0,aci_clipped
5115,0.05,0,aci_clipped
5116,0.05,0,aci_clipped
5117,0.05,0,aci_clipped
5118,0.05,0,aci_clipped
5119,0.05,0,aci_clipped
5120,0.05,0,aci_clipped
5121,0.05,0,aci_clipped
5122,0.05,0,aci_clipped
5123,0.05,0,aci_clipped
5124,0.05,0,aci_clipped
5125,0.05,0,aci_clipped
5126,0.05,0,aci_clipped
5127,0.05,0,aci_clipped
5128,0.05,0,aci_clipped
5129,0.05,0,aci_clipped
5130,0.05,0,aci_clipped
5131,0.05,0,aci_clipped
5132,0.05,0,aci_clipped
5133,0.05,0,aci_clipped
5134,0.05,0,aci_clipped
5135,0.05,0,aci_clipped
5136,0.05,0,aci_clipped
5137,0.05,0,aci_clipped
5138,0.05,0,aci_clipped
5139,0.05,0,aci_clipped
5140,0.05,0,aci_clipped
5141,0.05,0,aci_clipped
5142,0.05,0,aci_clipped
5143,0.05,0,aci_clipped
5144,0.05,0,aci_clipped
5145,0.05,0,aci_clipped
5146,0.05,0,aci_clipped
5147,0.05,0,aci_clipped
5148,0.05,0,aci_clipped
5149,0.05,0,aci_clipped
5150,0.05,0,aci_clipped
5151,0.05,0,aci_clipped
5152,0.05,0,aci_clipped
5153,0.05,0,aci_clipped
5154,0.05,0,aci_clipped
5155,0.05,0,aci_clipped
5156,0.05,0,aci_clipped
5157,0.05,0,aci_clipped
5158,0.05,0,aci_clipped
5159,0.05,0,aci_clipped
5160,0.05,0,aci_clipped
5161,0.05,0,aci_clipped
5162,0.05,0,aci_clipped
5163,0.05,0,aci_clipped
5164,0.05,0,aci_clipped
5165,0.05,0,aci_clipped
5166,0.05,0,aci_clipped
5167,0.05,0,aci_clipped
5168,0.05,0,aci_clipped
5169,0.05,0,aci_clipped
5170,0.05,0,aci_clipped
5171,0.05,0,aci_clipped
5172,0.05,0,aci_clipped
5173,0.05,0,aci_clipped
5174,0.05,0,aci_clipped
5175,0.05,0,aci_clipped
5176,0.05,0,aci_clipped
5177,0.05,0,aci_clipped
5178,0.05,0,aci_clipped
5179,0.05,0,aci_clipped
5180,0.05,0,aci_clipped
5181,0.05,0,aci_clipped
5182,0.05,0,aci_clipped
5183,0.05,0,aci_clipped
5184,0.05,0,aci_clipped
5185,0.05,0,aci_clipped
5186,0.05,0,aci_clipped
5187,0.05,0,aci_clipped
5188,0.05,0,aci_clipped
5189,0.05,0,aci_clipped
5190,0.05,0,aci_clipped
5191,0.05,0,aci_clipped
5192,0.05,0,aci_clipped
5193,0.05,0,aci_clipped
5194,0.05,0,aci_clipped
5195,0.05,0,aci_clipped
5196,0.05,0,aci_clipped
5197,0.05,0,aci_clipped
5198,0.05,0,aci_clipped
5199,0.05,0,aci_clipped
5200,0.05,0,aci_clipped
5201,0.05,0,aci_clipped
5202,0.05,0,aci_clipped
5203,0.05,0,aci_clipped
5204,0.05,0,aci_clipped
5205,0.05,0,aci_clipped
5206,0.05,0,aci_clipped
5207,0.05,0,aci_clipped
5208,0.05,0,aci_clipped
5209,0.05,0,aci_clipped
5210,0.05,0,aci_clipped
5211,0.05,0,aci_clipped
5212,0.05,0,aci_clipped
5213,0.05,0,aci_clipped
5214,0.05,0,aci_clipped
5215,0.05,0,aci_clipped
5216,0.05,0,aci_clipped
5217,0.05,0,aci_clipped
5218,0.05,0,aci_clipped
5219,0.05,0,aci_clipped
5220,0.05,0,aci_clipped
5221,0.05,0,aci_clipped
5222,0.05,0,aci_clipped
5223,0.05,0,aci_clipped
5224,0.05,0,aci_clipped
5225,0.05,0,aci_clipped
5226,0.05,0,aci_clipped
5227,0.05,0,aci_clipped
5228,0.05,0,aci_clipped
5229,0.05,0,aci_clipped
5230,0.05,0,aci_clipped
5231,0.05,0,aci_clipped
5232,0.05,0,aci_clipped
5233,0.05,0,aci_clipped
5234,0.05,0,aci_clipped
5235,0.05,0,aci_clipped
5236,0.05,0,aci_clipped
5237,0.05,0,aci_clipped
5238,0.05,0,aci_clipped
5239,0.05,0,aci_clipped
5240,0.05,0,aci_clipped
5241,0.05,0,aci_clipped
5242,0.05,0,aci_clipped
5243,0.05,0,aci_clipped
5244,0.05,0,aci_clipped
5245,0.05,0,aci_clipped
5246,0.05,0,aci_clipped
5247,0.05,0,aci_clipped
5248,0.05,0,aci_clipped
5249,0.05,0,aci_clipped
5250,0.05,0,aci_clipped
5251,0.05,0,aci_clipped
5252,0.05,0,aci_clipped
5253,0.05,0,aci_clipped
5254,0.07,1,aci_clipped
5255,0.094,2,aci_clipped
5256,0.122,3,aci_clipped
5257,0.154,4,aci_clipped
5258,0.19,5,aci_clipped
5259,0.2,6,aci_clipped
5260,0.18000000000000002,0,aci_clipped
5261,0.16000000000000003,0,aci_clipped
5262,0.14000000000000004,0,aci_clipped
5263,0.12000000000000004,0,aci_clipped
5264,0.10000000000000003,0,aci_clipped
5265,0.08000000000000003,0,aci_clipped
5266,0.060000000000000026,0,aci_clipped
5267,0.05,0,aci_clipped
5268,0.05,0,aci_clipped
5269,0.05,0,aci_clipped
5270,0.05,0,aci_clipped
5271,0.05,0,aci_clipped
5272,0.05,0,aci_clipped
5273,0.05,0,aci_clipped
5274,0.05,0,aci_clipped
5275,0.05,0,aci_clipped
5276,0.05,0,aci_clipped
5277,0.05,0,aci_clipped
5278,0.05,0,aci_clipped
5279,0.05,0,aci_clipped
5280,0.05,0,aci_clipped
5281,0.05,0,aci_clipped
5282,0.05,0,aci_clipped
5283,0.05,0,aci_clipped
5284,0.05,0,aci_clipped
5285,0.05,0,aci_clipped
5286,0.05,0,aci_clipped
5287,0.05,0,aci_clipped
5288,0.05,0,aci_clipped
5289,0.05,0,aci_clipped
5290,0.05,0,aci_clipped
5291,0.05,0,aci_clipped
5292,0.05,0,aci_clipped
5293,0.05,0,aci_clipped
5294,0.05,0,aci_clipped
5295,0.05,0,aci_clipped
5296,0.05,0,aci_clipped
5297,0.05,0,aci_clipped
5298,0.05,0,aci_clipped
5299,0.05,0,aci_clipped
5300,0.05,0,aci_clipped
5301,0.05,0,aci_clipped
5302,0.05,0,aci_clipped
5303,0.05,0,aci_clipped
5304,0.05,0,aci_clipped
5305,0.05,0,aci_clipped
5306,0.05,0,aci_clipped
5307,0.05,0,aci_clipped
5308,0.05,0,aci_clipped
5309,0.05,0,aci_clipped
5310,0.05,0,aci_clipped
5311,0.05,0,aci_clipped
5312,0.05,0,aci_clipped
5313,0.05,0,aci_clipped
5314,0.05,0,aci_clipped
5315,0.05,0,aci_clipped
5316,0.05,0,aci_clipped
5317,0.05,0,aci_clipped
5318,0.05,0,aci_clipped
5319,0.05,0,aci_clipped
5320,0.05,0,aci_clipped
5321,0.05,0,aci_clipped
5322,0.05,0,aci_clipped
5323,0.05,0,aci_clipped
5324,0.05,0,aci_clipped
5325,0.05,0,aci_clipped
5326,0.05,0,aci_clipped
5327,0.05,0,aci_clipped
5328,0.05,0,aci_clipped
5329,0.05,0,aci_clipped
5330,0.05,0,aci_clipped
5331,0.05,0,aci_clipped
5332,0.05,0,aci_clipped
5333,0.05,0,aci_clipped
5334,0.05,0,aci_clipped
5335,0.05,0,aci_clipped
5336,0.05,0,aci_clipped
5337,0.05,0,aci_clipped
5338,0.05,0,aci_clipped
5339,0.05,0,aci_clipped
5340,0.05,0,aci_clipped
5341,0.05,0,aci_clipped
5342,0.05,0,aci_clipped
5343,0.05,0,aci_clipped
5344,0.05,0,aci_clipped
5345,0.05,0,aci_clipped
5346,0.05,0,aci_clipped
5347,0.05,0,aci_clipped
5348,0.05,0,aci_clipped
5349,0.05,0,aci_clipped
5350,0.05,0,aci_clipped
5351,0.05,0,aci_clipped
5352,0.05,0,aci_clipped
5353,0.05,0,aci_clipped
5354,0.05,0,aci_clipped
5355,0.05,0,aci_clipped
5356,0.05,0,aci_clipped
5357,0.05,0,aci_clipped
5358,0.05,0,aci_clipped
5359,0.05,0,aci_clipped
5360,0.05,0,aci_clipped
5361,0.05,0,aci_clipped
5362,0.05,0,aci_clipped
5363,0.05,0,aci_clipped
5364,0.05,0,aci_clipped
5365,0.05,0,aci_clipped
5366,0.05,0,aci_clipped
5367,0.05,0,aci_clipped
5368,0.05,0,aci_clipped
5369,0.05,0,aci_clipped
5370,0.05,0,aci_clipped
5371,0.05,0,aci_clipped
5372,0.05,0,aci_clipped
5373,0.05,0,aci_clipped
5374,0.05,0,aci_clipped
5375,0.05,0,aci_clipped
5376,0.05,0,aci_clipped
5377,0.05,0,aci_clipped
5378,0.05,0,aci_clipped
5379,0.05,0,aci_clipped
5380,0.05,0,aci_clipped
5381,0.05,0,aci_clipped
5382,0.05,0,aci_clipped
5383,0.05,0,aci_clipped
5384,0.05,0,aci_clipped
5385,0.05,0,aci_clipped
5386,0.05,0,aci_clipped
5387,0.05,0,aci_clipped
5388,0.05,0,aci_clipped
5389,0.05,0,aci_clipped
5390,0.05,0,aci_clipped
5391,0.05,0,aci_clipped
5392,0.05,0,aci_clipped
5393,0.05,0,aci_clipped
5394,0.05,0,aci_clipped
5395,0.05,0,aci_clipped
5396,0.05,0,aci_clipped
5397,0.05,0,aci_clipped
5398,0.05,0,aci_clipped
5399,0.05,0,aci_clipped
5400,0.05,0,aci_clipped
5401,0.05,0,aci_clipped
5402,0.05,0,aci_clipped
5403,0.05,0,aci_clipped
5404,0.05,0,aci_clipped
5405,0.05,0,aci_clipped
5406,0.05,0,aci_clipped
5407,0.05,0,aci_clipped
5408,0.05,0,aci_clipped
5409,0.05,0,aci_clipped
5410,0.05,0,aci_clipped
5411,0.05,0,aci_clipped
5412,0.07,1,aci_clipped
5413,0.05,0,aci_clipped
5414,0.05,0,aci_clipped
5415,0.05,0,aci_clipped
5416,0.05,0,aci_clipped
5417,0.05,0,aci_clipped
5418,0.05,0,aci_clipped
