command_id,cert_hash,has_safe_action,has_proposed_action,step,scenario
07f2e9a3-501e-44f8-8417-ee855bcc30b5,a508533cbdea9c9a1aaac1fe8ecb2d8ab50e3e9328761c3e175af98ef63a4aee,True,True,23,dropout
63c16d1f-6525-45c9-b0fc-1e53fa48a939,301b37a1b722bc873cae39dada4cca7bbaa25e116ddec8b22000b63257b83c78,True,True,24,dropout
2acf03a3-0c86-42d1-9953-0ce86f3903e1,f66f777dfb9fba07f10738ae404963b8fbdb4331443a7872944e0d0960d5cb51,True,True,25,dropout
b10fa5dd-c8e2-4c21-9870-4f30ad177e78,2fd05a88a4d39d0149153c5e47a541e034ab99bb7a5b0dcc629d77729c81b17c,True,True,26,dropout
dfb31be0-3c43-435c-937d-a420cabdb775,f5705ba01aed5249caa7c20149dc01d46f3c5613360cc2caeb4350ff42800dda,True,True,27,dropout
1eb435c9-a28a-4db3-832c-1b38073eb9d9,ce6829445524c42e8a5293d6b314eb5421f2d1e65f8c66ea5cc6dae1a25773f6,True,True,28,dropout
395bbc04-4e65-4caf-8217-88e58340d371,5b69627c043a82a6009d2f07e3d02ef27b8a981b728c7fb66427e9a1ffad0746,True,True,29,dropout
93b57811-442a-42d0-a51c-5b525d271ac6,b9080528f586215dd12670ad289212167f273db80825907992092e37389cbf76,True,True,30,dropout
36d9274a-924f-4677-8687-1d54cb201c9b,b0c8454e7bea845672f7f660f7823b07b83800ca99998587ac51039ab1c60b18,True,True,31,dropout
1584b975-900b-4dd4-90ff-30aa92f6ff76,dd873676c8a1a50f2e70a3b92a2439d467df7481835ce73f140ef0b1d6c44545,True,True,32,dropout
ea51abaf-fab8-47da-94e3-84d0fb2c6a52,70aef6c5fb3df387f1a7d7b240e21104a9747e19bab7f477ed475628fcaa872f,True,True,33,dropout
c12060fe-0f41-4a96-b883-99333d0989d2,98886d9c5bb7ddfa8582cf746bc4b00c2aa700854bc6848fd303656981fdce73,True,True,34,dropout
643581fd-5906-47cd-a37c-11a10b488556,6061f0093ee1a9aff9915506ddfe696aca5637ff2e901150966a56de3d433fb5,True,True,35,dropout
0b895a52-87b5-4dba-9339-3aeba4cf8621,5e7bc3d4e786c4abe831e8226b453934328ae15d07a7da8e6b9547442e869961,True,True,36,dropout
459a7671-1df2-45f6-8414-a3bcf78e924e,027f369b9af0bae95c83efb7a945b5ebf4560f69055a3631105ff10ccd4b32cd,True,True,37,dropout
0b35d57a-294b-4c14-a99e-adf4dccbc927,8295cc5bcaddff039722c7f9411e9af6a8f44beecf7f076dd38965d02c131524,True,True,38,dropout
a68af39a-4106-4795-8bb1-005ae8b37d1f,c9178fe81031449e49842501945d5d3141bc27664d32f6de7d41769edf112590,True,True,39,dropout
949adea5-190b-4aee-baad-c1755883f3f6,c3e853f036586cea942b82e60cd458e1453090082da82a2ec20e32b3550b6e02,True,True,40,dropout
4c41f31b-fa1c-488d-ac34-a87f4f37dec6,b4ea9c3e1556a0ee48f974b5c640a826b4dd4cba7e0318bf0bc88c9fd01a0fa9,True,True,41,dropout
da768510-505b-4967-af81-74613166edc6,50a1522a2b9e23beb6e7ca6bfa66ffc0bfe9b2da85590628fa264eef2651eceb,True,True,42,dropout
59a7621e-2944-4f8a-b9dd-7b114af3422b,6a14d4508bdbb42665cee236b2dab92aaf31605e540da9a33bb95a7c954dbd2e,True,True,43,dropout
08d38eb2-f57a-4fdf-b3d4-b0f0076939cd,4b00e1bd550e392f5fa523e251559da8f148cd011474d5c49809dee7ff581af9,True,True,44,dropout
6bcbb14f-4724-468d-8cef-5d37e018377d,b601d0111415ef172d0905158031dc366529b47c4b6869cac53d3d2852209493,True,True,45,dropout
8ae36a7b-01c0-4960-875b-0bad63bcdb1f,eca46a8dfeb66585b71ed17a5f3945c0345fa41d277f7882a9ba7912051d9158,True,True,46,dropout
b8b6e8dd-79c2-4a0e-bce4-26b694fd854b,4ad0b52a5cbe2bc5ba65f4934af22b073cd3f025fc662c614a21a80c9778e131,True,True,47,dropout
