source_type,source_key,table,column,rows,na_count,na_ratio,allowed_max_ratio,allowed,status
parquet,data/processed/splits/calibration.parquet,not_applicable,is_daylight,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,is_evening_peak,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,is_holiday,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,is_morning_peak,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,is_post_holiday,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,is_pre_holiday,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,is_weekend,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_delta_1h,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_delta_24h,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_lag_1,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_lag_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_lag_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_roll_mean_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_roll_mean_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_roll_std_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,load_mw_roll_std_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,month,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,price_eur_mwh,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,price_eur_mwh_lag_1,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,price_eur_mwh_lag_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,price_eur_mwh_lag_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,price_eur_mwh_roll_mean_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,price_eur_mwh_roll_mean_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,price_eur_mwh_roll_std_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,price_eur_mwh_roll_std_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,season,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_delta_1h,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_delta_24h,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_lag_1,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_lag_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_lag_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_roll_mean_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_roll_mean_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_roll_std_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,solar_mw_roll_std_24,868,0,0.0,0.0,True,ok
