trace_id,lane,controller,controller_label,fault_family,seed,step_index,reliability_w,widening_factor,drift_score,dispatch_regime,candidate_charge_mw,candidate_discharge_mw,safe_charge_mw,safe_discharge_mw,true_value,observed_value,true_margin,observed_margin,interval_lower,interval_upper,true_constraint_violated,observed_constraint_satisfied,intervened,fallback_used,certificate_valid,certificate_predicted_valid,useful_work,certificate_schema_version,certificate_hash,prev_hash,issuer,domain,action,theorem_contracts
heuristic:stale_sensor:55:dc3s_wrapped:58,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,58,1.0,1.0031065602097262,0.062131204194524,hold,0.0,0.0,0.0,0.0,2105.4160560414125,2105.53150630606,2105.4160560414125,2105.53150630606,54764.02303183518,55284.72875803476,False,True,False,False,True,True,1.0,orius.certificate.v1,9b86b11b8cb8d720c4158693ca68412be505df7094145f8ad051ae18949fb4c8,899fa88094ea88e331466f99a9ea54546355f710ae66d01a802c4c6ad0373e6c,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:59,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,59,1.0,1.0013820659777557,0.0276413195551132,hold,0.0,0.0,0.0,0.0,2105.4160560414125,2105.6720035957196,2105.4160560414125,2105.6720035957196,53059.452260238206,53570.568795227286,False,True,False,False,True,True,1.0,orius.certificate.v1,2a01379b2216275b81a7b8430f937203cf182719d438c0a08552269230f6d16a,9b86b11b8cb8d720c4158693ca68412be505df7094145f8ad051ae18949fb4c8,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:60,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,60,1.0,1.003520929479599,0.0704185895919806,hold,0.0,0.0,0.0,0.0,2105.4160560414125,2104.702145525722,2105.4160560414125,2104.702145525722,52316.6547449855,52839.6690673987,False,True,False,False,True,True,1.0,orius.certificate.v1,03cf2707c70bc66a51c416cd4f47a85f1f680de22b44fe9531dd665cffd1311e,2a01379b2216275b81a7b8430f937203cf182719d438c0a08552269230f6d16a,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:61,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,61,1.0,1.0029088058305045,0.0581761166100884,hold,0.0,0.0,0.0,0.0,2105.4160560414125,2105.623358682607,2105.4160560414125,2105.623358682607,50467.11961541661,50986.72419219474,False,True,False,False,True,True,1.0,orius.certificate.v1,6a516a24771bab8bda8fa36294ddd3ca03814f3f9bba8560b55f018e0049b88f,03cf2707c70bc66a51c416cd4f47a85f1f680de22b44fe9531dd665cffd1311e,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:62,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,62,1.0,1.0014213120632962,0.028426241265924,hold,0.0,0.0,0.0,0.0,2105.4160560414125,2105.623358682607,2105.4160560414125,2105.623358682607,48995.70702529406,49507.04145837064,False,True,False,False,True,True,1.0,orius.certificate.v1,6b50a8ada742a66296a74dc2330a63324d5fd645f09f27c819a890387365f9ab,6a516a24771bab8bda8fa36294ddd3ca03814f3f9bba8560b55f018e0049b88f,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:63,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,63,1.0,1.001633217104151,0.032664342083024,hold,0.0,0.0,0.0,0.0,2105.4160560414125,2105.2632371161244,2105.4160560414125,2105.2632371161244,48295.10290917859,48807.61412760947,False,True,False,False,True,True,1.0,orius.certificate.v1,6537a359b4ff1f29779969f4c74816cc10873f1a0d6ef825fbe66e7c3b559ba9,6b50a8ada742a66296a74dc2330a63324d5fd645f09f27c819a890387365f9ab,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:64,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,64,1.0,1.0061632550035264,0.1232651000705278,hold,0.0,0.0,0.0,0.0,2105.4160560414125,2105.305558085976,2105.4160560414125,2105.305558085976,47489.521274066305,48027.29757948139,False,True,False,False,True,True,1.0,orius.certificate.v1,313eb8a0628174bfe5f0dcae49aaa6efc354db5322a107b7ba056f14fba3daac,6537a359b4ff1f29779969f4c74816cc10873f1a0d6ef825fbe66e7c3b559ba9,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:65,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,65,1.0,1.0026835468372173,0.0536709367443452,discharge,0.0,200.0,0.0,200.0,1894.8897402519387,1894.6596794990312,1894.8897402519387,1894.6596794990312,44555.7614911651,45074.11224518207,False,True,False,False,True,True,1.0,orius.certificate.v1,54b3db77c9c4688544e8d132a258979805c55cb9c7891f7e4a4d15599e4461d3,313eb8a0628174bfe5f0dcae49aaa6efc354db5322a107b7ba056f14fba3daac,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:66,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,66,1.0,1.002457220678144,0.0491444135628825,discharge,0.0,200.0,0.0,200.0,1684.363424462465,1684.4737386318625,1684.363424462465,1684.4737386318625,43353.76129433676,43870.85280015685,False,True,False,False,True,True,1.0,orius.certificate.v1,7c80e41b3ef1d541322548cd0a04b81542148c73e50cd21a115219ddc9b3ebe4,54b3db77c9c4688544e8d132a258979805c55cb9c7891f7e4a4d15599e4461d3,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:67,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,67,1.0,1.0001291388665463,0.0025827773309319,discharge,0.0,200.0,0.0,200.0,1473.8371086729912,1473.5153763618769,1473.8371086729912,1473.5153763618769,42288.57226396851,42792.74057656378,False,True,False,False,True,True,1.0,orius.certificate.v1,e4c13a6c8cb6532d98cab1e40ec1183f1ab0d561fea13e8ae68f045ae9d10188,7c80e41b3ef1d541322548cd0a04b81542148c73e50cd21a115219ddc9b3ebe4,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:68,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,68,1.0,1.0008978307857417,0.0179566157148297,discharge,0.0,200.0,0.0,200.0,1263.3107928835177,1263.4080281612316,1263.3107928835177,1263.4080281612316,42231.5052536153,42739.934543871765,False,True,False,False,True,True,1.0,orius.certificate.v1,cd79ea64985298f048b25fa6da6c16d43f11289ca5623d5fa6bc0344d2575f33,e4c13a6c8cb6532d98cab1e40ec1183f1ab0d561fea13e8ae68f045ae9d10188,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:69,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,69,1.0,1.0016982271668742,0.0339645433374848,discharge,0.0,200.0,0.0,200.0,1052.7844770940435,1052.722378913399,1052.7844770940435,1052.722378913399,42610.73360480769,43123.60593826901,False,True,False,False,True,True,1.0,orius.certificate.v1,8712baafc7df7657aca5f710e44bca3c8ae652a907d8e8bd0bfe079476c0fbcd,cd79ea64985298f048b25fa6da6c16d43f11289ca5623d5fa6bc0344d2575f33,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:70,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,70,1.0,1.0009092553042047,0.0181851060840941,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.335297503783,1052.7844770940435,1052.335297503783,41884.94151731232,42393.43418030365,False,True,False,False,True,True,1.0,orius.certificate.v1,1485eacf72991fd25c6bd9df710bc2384c367b90016d14e53b6888b5f924902e,8712baafc7df7657aca5f710e44bca3c8ae652a907d8e8bd0bfe079476c0fbcd,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:71,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,71,1.0,1.002864734137536,0.0572946827507148,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.9130179642975,1052.7844770940435,1052.9130179642975,42262.66103575803,42782.020263186074,False,True,False,False,True,True,1.0,orius.certificate.v1,1b83878803a86a49a4aabbb31fce1d8212c16893f63a79b744375ab427b73193,1485eacf72991fd25c6bd9df710bc2384c367b90016d14e53b6888b5f924902e,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:72,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,72,1.0,1.0,0.0,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.45900512891,1052.7844770940435,1052.45900512891,43515.83554848119,43965.149767792245,False,True,False,False,True,True,1.0,orius.certificate.v1,840732b2497fcb5137fddca6c942962ee68232fbf6d2dde201d600c24a7a4149,1b83878803a86a49a4aabbb31fce1d8212c16893f63a79b744375ab427b73193,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:73,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,73,1.0,1.3,0.0,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.45900512891,1052.7844770940435,1052.45900512891,43413.248169329905,44067.73714694353,False,True,False,False,True,True,1.0,orius.certificate.v1,4e649befdc4a026a9839edb498950f2ffd343d434549c71cecdb8c9782afa097,840732b2497fcb5137fddca6c942962ee68232fbf6d2dde201d600c24a7a4149,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:74,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,74,1.0,1.0,0.0,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.45900512891,1052.7844770940435,1052.45900512891,43488.76612828532,43992.219187988114,False,True,False,False,True,True,1.0,orius.certificate.v1,3e25809dc905b86952359b08dbb8ee55801eb0fa0abb9b7fe392b758b3bcc31b,4e649befdc4a026a9839edb498950f2ffd343d434549c71cecdb8c9782afa097,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:75,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,75,1.0,1.0,0.0,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.9316419537372,1052.7844770940435,1052.9316419537372,43488.76612828532,43992.219187988114,False,True,False,False,True,True,1.0,orius.certificate.v1,55c4249256bca711811994f552a63bccaf9741d61fd7d7572923b79abf901700,3e25809dc905b86952359b08dbb8ee55801eb0fa0abb9b7fe392b758b3bcc31b,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:76,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,76,0.85,1.0919540460646258,0.3390809212925178,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1053.279625790913,1052.7844770940435,1053.279625790913,43390.154874930784,44090.83044134265,False,True,False,False,True,True,1.0,orius.certificate.v1,4e6cffa38bf6521eda1034d8401a4cddaa5b76adcc64911b62d6c64365345db5,55c4249256bca711811994f552a63bccaf9741d61fd7d7572923b79abf901700,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:77,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,77,1.0,1.001306450162768,0.026129003255359,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.746930170243,1052.7844770940435,1052.746930170243,50900.92755611656,51411.62430846648,False,True,False,False,True,True,1.0,orius.certificate.v1,004602d28c4a67d5e2bc012a885966eb0ec06f697e76ae69f4d694fe3ec20840,4e6cffa38bf6521eda1034d8401a4cddaa5b76adcc64911b62d6c64365345db5,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:78,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,78,1.0,1.0045588776444765,0.0911775528895281,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.602633452841,1052.7844770940435,1052.602633452841,51560.20484043505,52089.00952451488,False,True,False,False,True,True,1.0,orius.certificate.v1,d07c39b31b99725368578d5877d9ae60562f9ee5f99830cd9c90442dc92a7808,004602d28c4a67d5e2bc012a885966eb0ec06f697e76ae69f4d694fe3ec20840,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:79,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,79,0.9459805418878068,1.028244493354968,0.0246952859774315,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.621932672994,1052.7844770940435,1052.621932672994,53915.40763368592,54459.047593623145,False,True,False,False,True,True,1.0,orius.certificate.v1,3f64aef1ef418879e21b5a543072460f11b1b5a42470175b0532329e1a384902,d07c39b31b99725368578d5877d9ae60562f9ee5f99830cd9c90442dc92a7808,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:80,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,80,1.0,1.00256184138143,0.0512368276285964,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.3247340696355,1052.7844770940435,1052.3247340696355,54597.47538618322,55115.14892336922,False,True,False,False,True,True,1.0,orius.certificate.v1,c96bec68d4e00d45aa851e360e6e9f43daf2c706cf511f6612d861b57201d881,3f64aef1ef418879e21b5a543072460f11b1b5a42470175b0532329e1a384902,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:81,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,81,1.0,1.0003512800394485,0.0070256007889638,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.868612088272,1052.7844770940435,1052.868612088272,53198.28091763409,53703.6799817036,False,True,False,False,True,True,1.0,orius.certificate.v1,e015dbe7e08a4e66afdf3f7359587f5b08f35f2fbd45db6cdf59a49272fb9c22,c96bec68d4e00d45aa851e360e6e9f43daf2c706cf511f6612d861b57201d881,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:82,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,82,1.0,1.0001497941848432,0.0029958836968618,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.944997486033,1052.7844770940435,1052.944997486033,53011.07645925149,53515.35918966812,False,True,False,False,True,True,1.0,orius.certificate.v1,864f6b2adab78df11d11d7216f8ba090b911ac30b6ca8ce01fdf735ca4db36f4,e015dbe7e08a4e66afdf3f7359587f5b08f35f2fbd45db6cdf59a49272fb9c22,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:83,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,83,1.0,1.00127987630279,0.0255975260558002,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.5474380667108,1052.7844770940435,1052.5474380667108,52928.15800113294,53438.707241863965,False,True,False,False,True,True,1.0,orius.certificate.v1,ba23498bf8c6f8cec2bbfa7c1dceff2cb193b2a7433b11af268980bd01f84499,864f6b2adab78df11d11d7216f8ba090b911ac30b6ca8ce01fdf735ca4db36f4,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:84,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,84,1.0,1.001460034060531,0.0292006812106233,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.777342398555,1052.7844770940435,1052.777342398555,52246.97575207838,52758.52518865282,False,True,False,False,True,True,1.0,orius.certificate.v1,54143dce0a14c8c51185ff2b4f240f7b1b87ad89d8938ede4cd3d7b63cbc92fd,ba23498bf8c6f8cec2bbfa7c1dceff2cb193b2a7433b11af268980bd01f84499,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:85,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,85,1.0,1.004331226095995,0.0866245219198932,hold,0.0,0.0,0.0,0.0,1052.7844770940435,1052.4831704663843,1052.7844770940435,1052.4831704663843,51472.42554857713,51999.95931298802,False,True,False,False,True,True,1.0,orius.certificate.v1,22f6a1570850aabb31b4833dc5764a666c2d3f7ed63632756e9e271db3b677b0,54143dce0a14c8c51185ff2b4f240f7b1b87ad89d8938ede4cd3d7b63cbc92fd,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:86,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,86,1.0,1.002057089574326,0.0411417914865175,discharge,0.0,0.0817140319892701,0.0,0.0817140319892701,1052.6984623235287,1052.6315789473683,1052.6984623235287,1052.6315789473683,49237.947716969655,49752.814209323355,False,True,False,False,True,True,1.0,orius.certificate.v1,63955781f38939f25d7e8a41b8329af30228b1c55b56ec1f1cdabc4296b0dac0,22f6a1570850aabb31b4833dc5764a666c2d3f7ed63632756e9e271db3b677b0,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0817140319892701}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:87,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,87,1.0,1.0060223011974965,0.1204460239499292,hold,0.0,0.0,0.0,0.0,1052.6984623235287,1053.1996816674648,1052.6984623235287,1053.1996816674648,48208.72311246647,48745.71017069502,False,True,False,False,True,True,1.0,orius.certificate.v1,8766bb38a5dc19790ba5d295cc8279849db5782849388c4bbb7f1d5455e37bbe,63955781f38939f25d7e8a41b8329af30228b1c55b56ec1f1cdabc4296b0dac0,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:88,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,88,1.0,1.0021378643724164,0.0427572874483275,hold,0.0,0.0,0.0,0.0,1052.6984623235287,1052.8941898494418,1052.6984623235287,1052.8941898494418,45300.11487936249,45815.43040716126,False,True,False,False,True,True,1.0,orius.certificate.v1,4d083cf5848131a6552ec85e47a271320852ccdd55be794ab97b13331fb2a46c,8766bb38a5dc19790ba5d295cc8279849db5782849388c4bbb7f1d5455e37bbe,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:89,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,89,1.0,1.0029364112214862,0.0587282244297252,discharge,0.0,200.0,0.0,200.0,842.172146534055,842.367874059968,842.172146534055,842.367874059968,44323.930119379336,44843.68838673091,False,True,False,False,True,True,1.0,orius.certificate.v1,e12e0d4e71949a2e9d8474ad4adbfa246a7638f561a6101b7b843f9847d19caf,4d083cf5848131a6552ec85e47a271320852ccdd55be794ab97b13331fb2a46c,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:90,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,90,1.0,1.0,0.0,discharge,0.0,200.0,0.0,200.0,631.6458307445812,631.967476183147,631.6458307445812,631.967476183147,43022.918745330986,43526.37180503378,False,True,False,False,True,True,1.0,orius.certificate.v1,4d848c2403fd847254ccd55844a946762803872ca87dcd642fd6661728fe1570,e12e0d4e71949a2e9d8474ad4adbfa246a7638f561a6101b7b843f9847d19caf,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:91,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,91,1.0,1.0,0.0,discharge,0.0,200.0,0.0,200.0,421.1195149551075,421.2733827109973,421.1195149551075,421.2733827109973,43022.918745330986,43526.37180503378,False,True,False,False,True,True,1.0,orius.certificate.v1,546ffcfef16fc2a18ed1dc1b16a328507d5797092a04e8f639bff0e6460aaa62,4d848c2403fd847254ccd55844a946762803872ca87dcd642fd6661728fe1570,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:92,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,92,1.0,1.0,0.0,discharge,0.0,200.0,0.0,200.0,210.5931991656338,210.5584535034161,210.5931991656338,210.5584535034161,43022.918745330986,43526.37180503378,False,True,False,False,True,True,1.0,orius.certificate.v1,1843d5bee34a1a4b0ed2083a194583efab175f2e2aed80aa21c5a00c731ea7e8,546ffcfef16fc2a18ed1dc1b16a328507d5797092a04e8f639bff0e6460aaa62,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:93,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,93,1.0,1.0,0.0,discharge,0.0,200.0,0.0,200.0,0.0668833761600922,0.5386330098943404,0.0668833761600922,0.5386330098943404,43022.918745330986,43526.37180503378,False,True,False,False,True,True,1.0,orius.certificate.v1,9e34e2d5d9708a6f84a7112964b1f7407e6ad2a7ed9bff98827cc0814bcfde5f,1843d5bee34a1a4b0ed2083a194583efab175f2e2aed80aa21c5a00c731ea7e8,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:94,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,94,0.85,1.076455664975615,0.0291132995123,discharge,0.0,0.2108804948545255,0.0,0.2108804948545255,0.0668833761600922,0.0,0.0668833761600922,0.0,42971.276267910594,43578.01428245417,False,True,False,False,True,False,1.0,orius.certificate.v1,219eee3eb12ea554670497b2b17b30cae5a42a13bb2f8abb7b28350648809218,9e34e2d5d9708a6f84a7112964b1f7407e6ad2a7ed9bff98827cc0814bcfde5f,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.2108804948545255}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_wrapped:95,heuristic,dc3s_wrapped,heuristic:dc3s_wrapped,stale_sensor,55,95,0.9462302179707242,1.026884891014638,0.0,discharge,0.0,0.2108804948545255,0.0,0.2108804948545255,0.0668833761600922,0.0,0.0668833761600922,0.0,42376.48782778779,42912.93501339205,False,True,False,False,True,False,1.0,orius.certificate.v1,32ff780dc0612e7ee7a3062a8c59772a9f14fa4a0c5604ab913c8a09ea3c15ab,219eee3eb12ea554670497b2b17b30cae5a42a13bb2f8abb7b28350648809218,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.2108804948545255}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_ftit:0,heuristic,dc3s_ftit,heuristic:dc3s_ftit,stale_sensor,55,0,1.0,1.0063688299199285,0.0163530535600537,hold,0.0,0.0,0.0,0.0,5000.0,4999.255972207123,5000.0,4999.255972207123,47178.78155992505,47555.768083454495,False,True,False,False,True,True,1.0,orius.certificate.v1,caf1de2fe91c1ff816ee86472576a8b06f87020c68173d168aa33c873041c290,32ff780dc0612e7ee7a3062a8c59772a9f14fa4a0c5604ab913c8a09ea3c15ab,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
heuristic:stale_sensor:55:dc3s_ftit:1,heuristic,dc3s_ftit,heuristic:dc3s_ftit,stale_sensor,55,1,1.0,1.006207567544661,0.1174975916094249,hold,0.0,0.0,0.0,0.0,5000.0,4999.689009632036,5000.0,4999.689009632036,46791.511973352375,47168.438087874296,False,True,False,False,True,True,1.0,orius.certificate.v1,af50f6f86ef181ed68c4438384426a02c1aca256c8d44aef0a280809bb8fa3b7,caf1de2fe91c1ff816ee86472576a8b06f87020c68173d168aa33c873041c290,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
