scenario,seed,controller,policy,expected_cost_usd,carbon_kg,cost_delta_pct,mean_reliability_w,mean_delta_mw,mean_interval_width_cert,solver_status_ok_rate,guarantee_checks_passed_rate,adaptive_width_mean,adaptive_width_p95,lambda_mw_used_mean,cvar_eta,cvar_cost,cqr_picp_group_low,cqr_width_group_low,cqr_picp_group_mid,cqr_width_group_mid,cqr_picp_group_high,cqr_width_group_high,mae,rmse,picp_90,picp_95,mean_interval_width,violation_rate,violation_severity,recovery_time,intervention_rate,true_soc_violation_rate,true_soc_violation_steps,true_soc_violation_severity_mean_mwh,true_soc_violation_severity_p95_mwh,true_soc_violation_severity_mean,true_soc_violation_severity_p95,true_soc_min_mwh,true_soc_max_mwh,recovery_time_mean,unsafe_command_rate,bms_trip_rate,grid_import_violation_rate,certificate_presence_rate,certificate_missing_fields,region
spikes,22,dc3s_wrapped,dc3s_wrapped,192272072.684761,1350564338.392768,-0.003274,0.985916,0.000000,969.359552,0.738095,0.976190,969.359552,1126.579641,0.000000,,,1.000000,955.858391,0.892857,961.448906,0.964286,969.834679,1170.728346,5764.966569,0.952381,0.952381,969.359552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089853,10000.000000,0.000000,0.023810,0.023810,0.000000,1.000000,0.000000,DE
spikes,22,deterministic_lp,deterministic_lp,192278368.139345,1350591503.314968,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,955.858391,0.892857,961.448906,0.964286,969.834679,1170.728346,5764.966569,0.952381,0.952381,951.890877,0.095238,331.631761,0.000000,0.000000,0.095238,8.000000,41.453970,208.668880,41.453970,208.668880,-310.854372,10191.869412,2.875000,0.095238,0.000000,0.000000,0.000000,336.000000,DE
spikes,22,robust_fixed_interval,robust_fixed_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,12286.892286,0.702381,1.000000,12286.892286,13887.033602,0.000000,,,1.000000,955.858391,0.892857,961.448906,0.964286,969.834679,1170.728346,5764.966569,0.952381,0.952381,12286.892286,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,DE
spikes,33,cvar_interval,cvar_interval,193126112.855877,1352808476.339285,-0.005057,1.000000,0.000000,951.890877,0.678571,1.000000,951.890877,948.870247,0.000000,126158892.765056,126187646.361610,1.000000,959.527844,0.892857,981.717234,0.964286,992.987310,867.204256,4289.457591,0.952381,0.952381,951.890877,0.488095,7.956540,0.000000,0.000000,0.488095,41.000000,0.194062,0.417771,0.194062,0.417771,-0.417771,10000.000000,21.000000,0.488095,0.000000,0.000000,0.000000,336.000000,DE
spikes,33,dc3s_wrapped,dc3s_wrapped,193199091.256945,1352816727.808704,0.032729,0.985031,0.000000,976.809294,0.976190,0.952381,976.809294,1117.419348,0.000000,,,1.000000,959.527844,0.892857,981.717234,0.964286,992.987310,867.204256,4289.457591,0.952381,0.952381,976.809294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005030,10000.000000,0.000000,0.047619,0.047619,0.000000,1.000000,0.000000,DE
spikes,33,deterministic_lp,deterministic_lp,193135880.411910,1352830539.867254,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,959.527844,0.892857,981.717234,0.964286,992.987310,867.204256,4289.457591,0.952381,0.952381,951.890877,0.130952,334.204538,0.250000,0.000000,0.130952,11.000000,30.382231,165.400475,30.382231,165.400475,-311.940550,10000.000000,2.181818,0.130952,0.000000,0.000000,0.000000,336.000000,DE
spikes,33,robust_fixed_interval,robust_fixed_interval,193126112.855877,1352808476.339285,-0.005057,1.000000,0.000000,12212.484005,0.678571,1.000000,12212.484005,14078.872067,0.000000,,,1.000000,959.527844,0.892857,981.717234,0.964286,992.987310,867.204256,4289.457591,0.952381,0.952381,12212.484005,0.488095,7.956540,0.000000,0.000000,0.488095,41.000000,0.194062,0.417771,0.194062,0.417771,-0.417771,10000.000000,21.000000,0.488095,0.000000,0.000000,0.000000,336.000000,DE
drift_combo,11,cvar_interval,cvar_interval,47380003.228661,428668420.939486,-0.039088,1.000000,0.000000,951.890877,0.845238,1.000000,951.890877,948.870247,0.000000,27470212.830815,27491978.239336,0.535714,948.870247,0.464286,948.870247,0.321429,948.870247,901.525720,1406.930131,0.440476,0.464286,951.890877,0.190476,2.204433,0.000000,0.000000,0.190476,16.000000,0.137777,0.423239,0.137777,0.423239,-0.423239,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
drift_combo,11,dc3s_wrapped,dc3s_wrapped,47383085.314026,428653590.994343,-0.032586,0.926327,0.000000,1021.370895,0.976190,0.952381,1021.370895,1670.011635,0.000000,,,0.535714,948.870247,0.464286,948.870247,0.321429,948.870247,901.525720,1406.930131,0.452381,0.476190,1021.370895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031678,10000.000000,0.000000,0.047619,0.047619,0.000000,1.000000,0.000000,US
drift_combo,11,deterministic_lp,deterministic_lp,47398530.460116,428694953.149819,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.535714,948.870247,0.464286,948.870247,0.321429,948.870247,901.525720,1406.930131,0.440476,0.464286,951.890877,0.071429,350.672873,0.095238,0.000000,0.071429,6.000000,58.445479,238.932545,58.445479,238.932545,-312.240565,10000.000000,1.500000,0.071429,0.000000,0.000000,0.000000,336.000000,US
drift_combo,11,robust_fixed_interval,robust_fixed_interval,47380003.228661,428668420.939486,-0.039088,1.000000,0.000000,3512.901606,0.845238,1.000000,3512.901606,3971.485668,0.000000,,,0.535714,948.870247,0.464286,948.870247,0.321429,948.870247,901.525720,1406.930131,0.797619,0.892857,3512.901606,0.190476,2.204433,0.000000,0.000000,0.190476,16.000000,0.137777,0.423239,0.137777,0.423239,-0.423239,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
drift_combo,22,cvar_interval,cvar_interval,47277178.163120,429629805.298320,-0.010863,1.000000,0.000000,951.890877,0.273810,1.000000,951.890877,948.870247,0.000000,41775843.551899,41804506.193492,0.392857,948.870247,0.500000,948.870247,0.464286,948.870247,924.243685,1596.887388,0.452381,0.500000,951.890877,0.750000,24.955848,0.000000,0.000000,0.750000,63.000000,0.396125,0.396125,0.396125,0.396125,-0.396125,10000.000000,32.000000,0.750000,0.000000,0.000000,0.000000,336.000000,US
drift_combo,22,dc3s_wrapped,dc3s_wrapped,47278294.805690,429681987.090196,-0.008501,0.951566,0.000000,1002.212307,0.976190,0.976190,1002.212307,1470.854009,0.000000,,,0.392857,948.870247,0.500000,948.870247,0.464286,948.870247,924.243685,1596.887388,0.464286,0.500000,1002.212307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064760,10000.000000,0.000000,0.023810,0.023810,0.000000,1.000000,0.000000,US
drift_combo,22,deterministic_lp,deterministic_lp,47282314.476664,429648378.189980,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.392857,948.870247,0.500000,948.870247,0.464286,948.870247,924.243685,1596.887388,0.452381,0.500000,951.890877,0.095238,333.039066,0.212121,0.000000,0.095238,8.000000,41.629883,209.716829,41.629883,209.716829,-312.298322,10000.000000,4.500000,0.095238,0.000000,0.000000,0.000000,336.000000,US
drift_combo,22,robust_fixed_interval,robust_fixed_interval,47277178.163120,429629805.298320,-0.010863,1.000000,0.000000,3556.620607,0.273810,1.000000,3556.620607,4006.509154,0.000000,,,0.392857,948.870247,0.500000,948.870247,0.464286,948.870247,924.243685,1596.887388,0.785714,0.880952,3556.620607,0.750000,24.955848,0.000000,0.000000,0.750000,63.000000,0.396125,0.396125,0.396125,0.396125,-0.396125,10000.000000,32.000000,0.750000,0.000000,0.000000,0.000000,336.000000,US
drift_combo,33,cvar_interval,cvar_interval,47507855.666390,430537922.900509,-0.020028,1.000000,0.000000,951.890877,0.761905,1.000000,951.890877,948.870247,0.000000,28531027.270331,28555231.024249,0.750000,948.870247,0.464286,948.870247,0.321429,948.870247,1020.765393,1829.819382,0.511905,0.523810,951.890877,0.011905,0.047823,0.000000,0.000000,0.011905,1.000000,0.047823,0.047823,0.047823,0.047823,-0.047823,10000.000000,1.000000,0.011905,0.000000,0.000000,0.000000,336.000000,US
drift_combo,33,dc3s_wrapped,dc3s_wrapped,47507858.707578,430537958.588139,-0.020021,0.896373,0.000000,1044.109286,0.761905,0.988095,1044.109286,1670.011635,0.000000,,,0.750000,948.870247,0.464286,948.870247,0.321429,948.870247,1020.765393,1829.819382,0.523810,0.547619,1044.109286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039611,10000.000000,0.000000,0.011905,0.011905,0.000000,1.000000,0.000000,US
drift_combo,33,deterministic_lp,deterministic_lp,47517372.357160,430563087.299443,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.750000,948.870247,0.464286,948.870247,0.321429,948.870247,1020.765393,1829.819382,0.511905,0.523810,951.890877,0.071429,332.618853,0.150000,0.000000,0.071429,6.000000,55.436476,238.606827,55.436476,238.606827,-311.840362,10000.000000,1.666667,0.071429,0.000000,0.000000,0.000000,336.000000,US
drift_combo,33,robust_fixed_interval,robust_fixed_interval,47507855.666390,430537922.900509,-0.020028,1.000000,0.000000,3552.883274,0.761905,1.000000,3552.883274,4062.084179,0.000000,,,0.750000,948.870247,0.464286,948.870247,0.321429,948.870247,1020.765393,1829.819382,0.761905,0.809524,3552.883274,0.011905,0.047823,0.000000,0.000000,0.011905,1.000000,0.047823,0.047823,0.047823,0.047823,-0.047823,10000.000000,1.000000,0.011905,0.000000,0.000000,0.000000,336.000000,US
dropout,11,cvar_interval,cvar_interval,44458929.302560,402217040.749945,-0.023268,1.000000,0.000000,951.890877,0.952381,1.000000,951.890877,948.870247,0.000000,23023717.164458,23043820.969845,1.000000,948.870247,1.000000,948.870247,0.928571,948.870247,28.425777,108.374349,0.976190,1.000000,951.890877,0.059524,1.114570,0.000000,0.000000,0.059524,5.000000,0.222914,0.368111,0.222914,0.368111,-0.416510,10000.000000,3.000000,0.059524,0.000000,0.000000,0.000000,336.000000,US
dropout,11,dc3s_wrapped,dc3s_wrapped,44458952.697971,402217298.324083,-0.023216,0.999693,0.000000,965.679448,0.964286,0.964286,965.679448,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.928571,948.870247,28.425777,108.374349,0.988095,1.000000,965.679448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211451,10000.000000,0.000000,0.035714,0.035714,0.000000,1.000000,0.000000,US
dropout,11,deterministic_lp,deterministic_lp,44469276.563545,402219985.138359,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.928571,948.870247,28.425777,108.374349,0.976190,1.000000,951.890877,0.107143,333.286804,0.000000,0.000000,0.107143,9.000000,37.031867,194.723687,37.031867,194.723687,-311.809123,10000.000000,2.777778,0.107143,0.000000,0.000000,0.000000,336.000000,US
dropout,11,robust_fixed_interval,robust_fixed_interval,44458929.302560,402217040.749945,-0.023268,1.000000,0.000000,3480.230051,0.952381,1.000000,3480.230051,3958.391359,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.928571,948.870247,28.425777,108.374349,1.000000,1.000000,3480.230051,0.059524,1.114570,0.000000,0.000000,0.059524,5.000000,0.222914,0.368111,0.222914,0.368111,-0.416510,10000.000000,3.000000,0.059524,0.000000,0.000000,0.000000,336.000000,US
dropout,22,cvar_interval,cvar_interval,44362266.376663,403193657.991731,-0.011537,1.000000,0.000000,951.890877,0.440476,1.000000,951.890877,948.870247,0.000000,31683319.267035,31715776.877320,1.000000,948.870247,1.000000,948.870247,0.964286,948.870247,18.254029,81.542350,0.988095,1.000000,951.890877,0.750000,7.358102,0.000000,0.000000,0.750000,63.000000,0.116795,0.184403,0.116795,0.184403,-0.184403,10000.000000,32.000000,0.750000,0.000000,0.000000,0.000000,336.000000,US
dropout,22,dc3s_wrapped,dc3s_wrapped,44410451.188459,403231123.534073,0.097067,0.999353,0.000000,965.937543,1.000000,0.952381,965.937543,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.964286,948.870247,18.254029,81.542350,0.988095,1.000000,965.937543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095503,10000.000000,0.000000,0.047619,0.047619,0.000000,1.000000,0.000000,US
dropout,22,deterministic_lp,deterministic_lp,44367385.066030,403212077.435161,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.964286,948.870247,18.254029,81.542350,0.988095,1.000000,951.890877,0.130952,333.459972,0.500000,0.000000,0.130952,11.000000,30.314543,165.487201,30.314543,165.487201,-311.993855,10000.000000,3.181818,0.130952,0.000000,0.000000,0.000000,336.000000,US
dropout,22,robust_fixed_interval,robust_fixed_interval,44362266.376663,403193657.991731,-0.011537,1.000000,0.000000,3480.707559,0.440476,1.000000,3480.707559,3995.781533,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.964286,948.870247,18.254029,81.542350,1.000000,1.000000,3480.707559,0.750000,7.358102,0.000000,0.000000,0.750000,63.000000,0.116795,0.184403,0.116795,0.184403,-0.184403,10000.000000,32.000000,0.750000,0.000000,0.000000,0.000000,336.000000,US
dropout,33,cvar_interval,cvar_interval,44594091.760380,404137794.258140,-0.019047,1.000000,0.000000,951.890877,0.821429,1.000000,951.890877,948.870247,0.000000,26044604.705595,26067812.633805,1.000000,948.870247,1.000000,948.870247,0.928571,948.870247,34.654068,137.419902,0.976190,0.976190,951.890877,0.202381,7.030359,0.000000,0.000000,0.202381,17.000000,0.413551,0.417771,0.413551,0.417771,-0.417771,10000.000000,9.000000,0.202381,0.000000,0.000000,0.000000,336.000000,US
dropout,33,dc3s_wrapped,dc3s_wrapped,44594116.752644,404137976.141998,-0.018990,0.997866,0.000000,967.066428,0.976190,0.952381,967.066428,973.721253,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.928571,948.870247,34.654068,137.419902,0.976190,0.976190,967.066428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005514,10000.000000,0.000000,0.047619,0.047619,0.000000,1.000000,0.000000,US
dropout,33,deterministic_lp,deterministic_lp,44602587.005643,404161454.220563,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.928571,948.870247,34.654068,137.419902,0.976190,0.976190,951.890877,0.154762,644.958517,1.000000,0.000000,0.154762,13.000000,49.612194,311.481008,49.612194,311.481008,-311.481008,10000.000000,2.769231,0.154762,0.000000,0.000000,0.000000,336.000000,US
dropout,33,robust_fixed_interval,robust_fixed_interval,44594091.760380,404137794.258140,-0.019047,1.000000,0.000000,3477.047561,0.821429,1.000000,3477.047561,3949.275861,0.000000,,,1.000000,948.870247,1.000000,948.870247,0.928571,948.870247,34.654068,137.419902,1.000000,1.000000,3477.047561,0.202381,7.030359,0.000000,0.000000,0.202381,17.000000,0.413551,0.417771,0.413551,0.417771,-0.417771,10000.000000,9.000000,0.202381,0.000000,0.000000,0.000000,336.000000,US
nominal,11,cvar_interval,cvar_interval,44458931.461390,402217097.660234,-0.023291,1.000000,0.000000,951.890877,0.869048,1.000000,951.890877,948.870247,0.000000,24807652.278466,24828824.115639,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
nominal,11,dc3s_wrapped,dc3s_wrapped,44511742.975491,402224591.111263,0.095468,0.999693,0.000000,952.124159,1.000000,0.940476,952.124159,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,952.124159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088166,10000.000000,0.000000,0.059524,0.059524,0.000000,1.000000,0.000000,US
nominal,11,deterministic_lp,deterministic_lp,44469288.899121,402220206.008476,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.119048,332.485117,0.000000,0.000000,0.119048,10.000000,33.248512,179.765678,33.248512,179.765678,-311.362977,10000.000000,2.200000,0.119048,0.000000,0.000000,0.000000,336.000000,US
nominal,11,robust_fixed_interval,robust_fixed_interval,44458931.461390,402217097.660234,-0.023291,1.000000,0.000000,3479.150177,0.869048,1.000000,3479.150177,3958.391359,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,3479.150177,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
nominal,22,cvar_interval,cvar_interval,44362272.658124,403193709.483957,-0.011517,1.000000,0.000000,951.890877,0.702381,1.000000,951.890877,948.870247,0.000000,26939314.553849,26966644.385125,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
nominal,22,dc3s_wrapped,dc3s_wrapped,44362279.953232,403193774.705187,-0.011500,0.999353,0.000000,952.382253,0.738095,0.976190,952.382253,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,952.382253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089853,10000.000000,0.000000,0.023810,0.023810,0.000000,1.000000,0.000000,US
nominal,22,deterministic_lp,deterministic_lp,44367382.405004,403212081.801172,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.095238,332.501074,0.000000,0.000000,0.095238,8.000000,41.562634,209.216819,41.562634,209.216819,-311.670451,10000.000000,2.875000,0.095238,0.000000,0.000000,0.000000,336.000000,US
nominal,22,robust_fixed_interval,robust_fixed_interval,44362272.658124,403193709.483957,-0.011517,1.000000,0.000000,3481.656895,0.702381,1.000000,3481.656895,3995.781533,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,3481.656895,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
nominal,33,cvar_interval,cvar_interval,44594091.679855,404137792.974205,-0.020733,1.000000,0.000000,951.890877,0.678571,1.000000,951.890877,948.870247,0.000000,28456727.697396,28480627.288401,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.488095,7.956540,0.000000,0.000000,0.488095,41.000000,0.194062,0.417771,0.194062,0.417771,-0.417771,10000.000000,21.000000,0.488095,0.000000,0.000000,0.000000,336.000000,US
nominal,33,dc3s_wrapped,dc3s_wrapped,44656122.737297,404146869.590567,0.118339,0.999775,0.000000,952.061358,0.976190,0.952381,952.061358,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,952.061358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005030,10000.000000,0.000000,0.047619,0.047619,0.000000,1.000000,0.000000,US
nominal,33,deterministic_lp,deterministic_lp,44603339.411087,404162056.354366,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.130952,334.167062,0.000000,0.000000,0.130952,11.000000,30.378824,165.400475,30.378824,165.400475,-311.940550,10000.000000,2.181818,0.130952,0.000000,0.000000,0.000000,336.000000,US
nominal,33,robust_fixed_interval,robust_fixed_interval,44594091.679855,404137792.974205,-0.020733,1.000000,0.000000,3481.219395,0.678571,1.000000,3481.219395,3949.275861,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,3481.219395,0.488095,7.956540,0.000000,0.000000,0.488095,41.000000,0.194062,0.417771,0.194062,0.417771,-0.417771,10000.000000,21.000000,0.488095,0.000000,0.000000,0.000000,336.000000,US
spikes,11,cvar_interval,cvar_interval,44458931.461390,402217097.660234,-0.023291,1.000000,0.000000,951.890877,0.869048,1.000000,951.890877,948.870247,0.000000,25020568.260091,25041740.097264,0.928571,948.870247,0.964286,948.870247,1.000000,948.870247,134.529663,765.752630,0.964286,0.964286,951.890877,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
spikes,11,dc3s_wrapped,dc3s_wrapped,44511742.975491,402224591.111263,0.095468,0.988638,0.000000,967.293115,1.000000,0.940476,967.293115,1059.174439,0.000000,,,0.928571,948.870247,0.964286,948.870247,1.000000,948.870247,134.529663,765.752630,0.964286,0.964286,967.293115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088166,10000.000000,0.000000,0.059524,0.059524,0.000000,1.000000,0.000000,US
spikes,11,deterministic_lp,deterministic_lp,44469288.899121,402220206.008476,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.928571,948.870247,0.964286,948.870247,1.000000,948.870247,134.529663,765.752630,0.964286,0.964286,951.890877,0.119048,332.485117,0.000000,0.000000,0.119048,10.000000,33.248512,179.765678,33.248512,179.765678,-311.362977,10000.000000,2.200000,0.119048,0.000000,0.000000,0.000000,336.000000,US
spikes,11,robust_fixed_interval,robust_fixed_interval,44458931.461390,402217097.660234,-0.023291,1.000000,0.000000,3511.437296,0.869048,1.000000,3511.437296,3971.485668,0.000000,,,0.928571,948.870247,0.964286,948.870247,1.000000,948.870247,134.529663,765.752630,0.976190,0.976190,3511.437296,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
spikes,22,cvar_interval,cvar_interval,44362272.658124,403193709.483957,-0.011517,1.000000,0.000000,951.890877,0.702381,1.000000,951.890877,948.870247,0.000000,27757576.552398,27784906.383674,1.000000,948.870247,0.892857,948.870247,0.964286,948.870247,327.803937,1614.190639,0.952381,0.952381,951.890877,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
spikes,22,dc3s_wrapped,dc3s_wrapped,44362279.953232,403193774.705187,-0.011500,0.986591,0.000000,968.846965,0.738095,0.976190,968.846965,1125.092821,0.000000,,,1.000000,948.870247,0.892857,948.870247,0.964286,948.870247,327.803937,1614.190639,0.952381,0.952381,968.846965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089853,10000.000000,0.000000,0.023810,0.023810,0.000000,1.000000,0.000000,US
spikes,22,deterministic_lp,deterministic_lp,44367382.405004,403212081.801172,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,0.892857,948.870247,0.964286,948.870247,327.803937,1614.190639,0.952381,0.952381,951.890877,0.095238,332.501074,0.000000,0.000000,0.095238,8.000000,41.562634,209.216819,41.562634,209.216819,-311.670451,10000.000000,2.875000,0.095238,0.000000,0.000000,0.000000,336.000000,US
spikes,22,robust_fixed_interval,robust_fixed_interval,44362272.658124,403193709.483957,-0.011517,1.000000,0.000000,3560.329840,0.702381,1.000000,3560.329840,4008.369408,0.000000,,,1.000000,948.870247,0.892857,948.870247,0.964286,948.870247,327.803937,1614.190639,0.952381,0.952381,3560.329840,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,0.000000,336.000000,US
spikes,33,cvar_interval,cvar_interval,44594091.679855,404137792.974205,-0.020736,1.000000,0.000000,951.890877,0.678571,1.000000,951.890877,948.870247,0.000000,29244520.763650,29268420.354655,1.000000,948.870247,0.892857,948.870247,0.964286,948.870247,242.817192,1201.048125,0.952381,0.952381,951.890877,0.488095,7.956540,0.000000,0.000000,0.488095,41.000000,0.194062,0.417771,0.194062,0.417771,-0.417771,10000.000000,21.000000,0.488095,0.000000,0.000000,0.000000,336.000000,US
spikes,33,dc3s_wrapped,dc3s_wrapped,44656122.737297,404146869.590567,0.118336,0.985359,0.000000,976.560305,0.976190,0.952381,976.560305,1109.276743,0.000000,,,1.000000,948.870247,0.892857,948.870247,0.964286,948.870247,242.817192,1201.048125,0.952381,0.952381,976.560305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005030,10000.000000,0.000000,0.047619,0.047619,0.000000,1.000000,0.000000,US
spikes,33,deterministic_lp,deterministic_lp,44603340.717827,404162062.854972,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,0.892857,948.870247,0.964286,948.870247,242.817192,1201.048125,0.952381,0.952381,951.890877,0.130952,334.204538,0.250000,0.000000,0.130952,11.000000,30.382231,165.400475,30.382231,165.400475,-311.940550,10000.000000,2.181818,0.130952,0.000000,0.000000,0.000000,336.000000,US
spikes,33,robust_fixed_interval,robust_fixed_interval,44594091.679855,404137792.974205,-0.020736,1.000000,0.000000,3539.495521,0.678571,1.000000,3539.495521,4062.084179,0.000000,,,1.000000,948.870247,0.892857,948.870247,0.964286,948.870247,242.817192,1201.048125,0.952381,0.952381,3539.495521,0.488095,7.956540,0.000000,0.000000,0.488095,41.000000,0.194062,0.417771,0.194062,0.417771,-0.417771,10000.000000,21.000000,0.488095,0.000000,0.000000,0.000000,336.000000,US
