transfer_case,sweep_type,sweep_value,scenario,seed,controller,picp_90,mean_width,true_soc_violation_rate,true_soc_violation_severity_p95_mwh,cost_delta_pct
US_to_DE_no_retrain,delay,0,delay_jitter,33,deterministic_lp,1.000000,502.889113,0.072917,213.991203,0.000000
US_to_DE_no_retrain,delay,0,delay_jitter,33,robust_fixed_interval,1.000000,502.889113,0.104167,0.111109,-0.006525
US_to_DE_no_retrain,delay,0,delay_jitter,33,cvar_interval,1.000000,502.889113,0.104167,0.111109,-0.006525
US_to_DE_no_retrain,delay,0,delay_jitter,33,dc3s_wrapped,1.000000,525.784048,0.000000,0.000000,-0.005199
US_to_DE_no_retrain,delay,0,delay_jitter,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.005199
US_to_DE_no_retrain,delay,0,delay_jitter,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028553
US_to_DE_no_retrain,delay,0,delay_jitter,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,delay,0,delay_jitter,33,scenario_mpc,1.000000,6730.583101,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,delay,high,delay_jitter,11,deterministic_lp,1.000000,502.889113,0.072917,318.432643,0.000000
US_to_DE_no_retrain,delay,high,delay_jitter,11,robust_fixed_interval,1.000000,502.889113,0.343750,0.457860,-0.029027
US_to_DE_no_retrain,delay,high,delay_jitter,11,cvar_interval,1.000000,502.889113,0.343750,0.457860,-0.029027
US_to_DE_no_retrain,delay,high,delay_jitter,11,dc3s_wrapped,1.000000,529.530601,0.000000,0.000000,-0.028722
US_to_DE_no_retrain,delay,high,delay_jitter,11,dc3s_ftit,1.000000,305.993637,0.000000,0.000000,0.293650
US_to_DE_no_retrain,delay,high,delay_jitter,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.008984
US_to_DE_no_retrain,delay,high,delay_jitter,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.029011
US_to_DE_no_retrain,delay,high,delay_jitter,11,scenario_mpc,1.000000,6728.854393,0.000000,0.000000,-0.029011
US_to_DE_no_retrain,delay,high,delay_jitter,22,deterministic_lp,1.000000,502.889113,0.083333,332.931395,0.000000
US_to_DE_no_retrain,delay,high,delay_jitter,22,robust_fixed_interval,1.000000,502.889113,0.343750,0.391739,-0.008014
US_to_DE_no_retrain,delay,high,delay_jitter,22,cvar_interval,1.000000,502.889113,0.343750,0.391739,-0.008014
US_to_DE_no_retrain,delay,high,delay_jitter,22,dc3s_wrapped,1.000000,529.055305,0.000000,0.000000,0.002935
US_to_DE_no_retrain,delay,high,delay_jitter,22,dc3s_ftit,1.000000,306.041430,0.000000,0.000000,0.344303
US_to_DE_no_retrain,delay,high,delay_jitter,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.054898
US_to_DE_no_retrain,delay,high,delay_jitter,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.008000
US_to_DE_no_retrain,delay,high,delay_jitter,22,scenario_mpc,1.000000,6733.706378,0.000000,0.000000,-0.008000
US_to_DE_no_retrain,delay,high,delay_jitter,33,deterministic_lp,1.000000,502.889113,0.093750,186.139495,0.000000
US_to_DE_no_retrain,delay,high,delay_jitter,33,robust_fixed_interval,1.000000,502.889113,0.104167,0.448359,-0.011780
US_to_DE_no_retrain,delay,high,delay_jitter,33,cvar_interval,1.000000,502.889113,0.104167,0.448359,-0.011780
US_to_DE_no_retrain,delay,high,delay_jitter,33,dc3s_wrapped,1.000000,529.548354,0.000000,0.000000,-0.010447
US_to_DE_no_retrain,delay,high,delay_jitter,33,dc3s_ftit,1.000000,305.976640,0.000000,0.000000,0.145340
US_to_DE_no_retrain,delay,high,delay_jitter,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.023308
US_to_DE_no_retrain,delay,high,delay_jitter,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.011764
US_to_DE_no_retrain,delay,high,delay_jitter,33,scenario_mpc,1.000000,6730.583101,0.000000,0.000000,-0.011764
DE_season_shift,nominal,0.0,nominal,11,deterministic_lp,1.000000,502.889113,0.062500,238.671898,0.000000
DE_season_shift,nominal,0.0,nominal,11,robust_fixed_interval,1.000000,502.889113,0.156250,0.117498,-0.002678
DE_season_shift,nominal,0.0,nominal,11,cvar_interval,1.000000,502.889113,0.156250,0.117498,-0.002678
DE_season_shift,nominal,0.0,nominal,11,dc3s_wrapped,1.000000,525.736406,0.000000,0.000000,0.023336
DE_season_shift,nominal,0.0,nominal,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.023336
DE_season_shift,nominal,0.0,nominal,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028439
DE_season_shift,nominal,0.0,nominal,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.002675
DE_season_shift,nominal,0.0,nominal,11,scenario_mpc,1.000000,8224.289033,0.000000,0.000000,-0.002675
DE_season_shift,nominal,0.0,nominal,22,deterministic_lp,1.000000,502.889113,0.052083,270.250187,0.000000
DE_season_shift,nominal,0.0,nominal,22,robust_fixed_interval,1.000000,502.889113,0.156250,0.068803,-0.015917
DE_season_shift,nominal,0.0,nominal,22,cvar_interval,1.000000,502.889113,0.156250,0.068803,-0.015917
DE_season_shift,nominal,0.0,nominal,22,dc3s_wrapped,1.000000,525.150618,0.000000,0.000000,0.018031
DE_season_shift,nominal,0.0,nominal,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.018031
DE_season_shift,nominal,0.0,nominal,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.031477
DE_season_shift,nominal,0.0,nominal,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.015916
DE_season_shift,nominal,0.0,nominal,22,scenario_mpc,1.000000,8230.156550,0.000000,0.000000,-0.015916
DE_season_shift,nominal,0.0,nominal,33,deterministic_lp,1.000000,502.889113,0.062500,220.282078,0.000000
DE_season_shift,nominal,0.0,nominal,33,robust_fixed_interval,1.000000,502.889113,0.197917,0.245451,-0.020020
DE_season_shift,nominal,0.0,nominal,33,cvar_interval,1.000000,502.889113,0.197917,0.245451,-0.020020
DE_season_shift,nominal,0.0,nominal,33,dc3s_wrapped,1.000000,525.237169,0.000000,0.000000,-0.020012
DE_season_shift,nominal,0.0,nominal,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.020012
DE_season_shift,nominal,0.0,nominal,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.023996
DE_season_shift,nominal,0.0,nominal,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.020014
DE_season_shift,nominal,0.0,nominal,33,scenario_mpc,1.000000,8226.379564,0.000000,0.000000,-0.020014
DE_season_shift,dropout,0.0,dropout,11,deterministic_lp,1.000000,502.889113,0.062500,238.671898,0.000000
DE_season_shift,dropout,0.0,dropout,11,robust_fixed_interval,1.000000,502.889113,0.156250,0.117498,-0.002678
DE_season_shift,dropout,0.0,dropout,11,cvar_interval,1.000000,502.889113,0.156250,0.117498,-0.002678
DE_season_shift,dropout,0.0,dropout,11,dc3s_wrapped,1.000000,525.736406,0.000000,0.000000,0.023336
DE_season_shift,dropout,0.0,dropout,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.023336
DE_season_shift,dropout,0.0,dropout,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028439
DE_season_shift,dropout,0.0,dropout,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.002675
DE_season_shift,dropout,0.0,dropout,11,scenario_mpc,1.000000,8224.289033,0.000000,0.000000,-0.002675
DE_season_shift,dropout,0.0,dropout,22,deterministic_lp,1.000000,502.889113,0.052083,270.250187,0.000000
DE_season_shift,dropout,0.0,dropout,22,robust_fixed_interval,1.000000,502.889113,0.156250,0.068803,-0.015917
DE_season_shift,dropout,0.0,dropout,22,cvar_interval,1.000000,502.889113,0.156250,0.068803,-0.015917
DE_season_shift,dropout,0.0,dropout,22,dc3s_wrapped,1.000000,525.150618,0.000000,0.000000,0.018031
DE_season_shift,dropout,0.0,dropout,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.018031
DE_season_shift,dropout,0.0,dropout,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.031477
DE_season_shift,dropout,0.0,dropout,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.015916
DE_season_shift,dropout,0.0,dropout,22,scenario_mpc,1.000000,8230.156550,0.000000,0.000000,-0.015916
DE_season_shift,dropout,0.0,dropout,33,deterministic_lp,1.000000,502.889113,0.062500,220.282078,0.000000
DE_season_shift,dropout,0.0,dropout,33,robust_fixed_interval,1.000000,502.889113,0.197917,0.245451,-0.020020
DE_season_shift,dropout,0.0,dropout,33,cvar_interval,1.000000,502.889113,0.197917,0.245451,-0.020020
DE_season_shift,dropout,0.0,dropout,33,dc3s_wrapped,1.000000,525.237169,0.000000,0.000000,-0.020012
DE_season_shift,dropout,0.0,dropout,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.020012
DE_season_shift,dropout,0.0,dropout,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.023996
DE_season_shift,dropout,0.0,dropout,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.020014
DE_season_shift,dropout,0.0,dropout,33,scenario_mpc,1.000000,8226.379564,0.000000,0.000000,-0.020014
DE_season_shift,dropout,0.1,dropout,11,deterministic_lp,0.947917,502.889113,0.041667,267.688146,0.000000
DE_season_shift,dropout,0.1,dropout,11,robust_fixed_interval,0.947917,502.889113,0.020833,0.200916,-0.005963
DE_season_shift,dropout,0.1,dropout,11,cvar_interval,0.947917,502.889113,0.020833,0.200916,-0.005963
DE_season_shift,dropout,0.1,dropout,11,dc3s_wrapped,0.947917,524.897396,0.000000,0.000000,-0.005956
DE_season_shift,dropout,0.1,dropout,11,dc3s_ftit,0.979167,1283.779744,0.000000,0.000000,0.023256
DE_season_shift,dropout,0.1,dropout,11,aci_conformal,0.906250,100.053958,0.000000,0.000000,0.025153
DE_season_shift,dropout,0.1,dropout,11,scenario_robust,0.958333,1875.760954,0.000000,0.000000,-0.005961
DE_season_shift,dropout,0.1,dropout,11,scenario_mpc,1.000000,8218.510546,0.000000,0.000000,-0.005961
DE_season_shift,dropout,0.1,dropout,22,deterministic_lp,0.916667,502.889113,0.072917,239.211169,0.000000
DE_season_shift,dropout,0.1,dropout,22,robust_fixed_interval,0.916667,502.889113,0.156250,0.577162,-0.019831
DE_season_shift,dropout,0.1,dropout,22,cvar_interval,0.916667,502.889113,0.156250,0.577162,-0.019831
DE_season_shift,dropout,0.1,dropout,22,dc3s_wrapped,0.916667,524.613618,0.000000,0.000000,0.014124
DE_season_shift,dropout,0.1,dropout,22,dc3s_ftit,0.927083,1250.562484,0.000000,0.000000,0.036703
DE_season_shift,dropout,0.1,dropout,22,aci_conformal,0.906250,99.990208,0.000000,0.000000,0.027573
DE_season_shift,dropout,0.1,dropout,22,scenario_robust,0.927083,1897.365461,0.000000,0.000000,-0.019818
DE_season_shift,dropout,0.1,dropout,22,scenario_mpc,1.000000,8223.396507,0.000000,0.000000,-0.019818
DE_season_shift,dropout,0.1,dropout,33,deterministic_lp,0.916667,502.889113,0.052083,234.211243,0.000000
DE_season_shift,dropout,0.1,dropout,33,robust_fixed_interval,0.916667,502.889113,0.156250,0.111109,-0.020019
DE_season_shift,dropout,0.1,dropout,33,cvar_interval,0.916667,502.889113,0.156250,0.111109,-0.020019
DE_season_shift,dropout,0.1,dropout,33,dc3s_wrapped,0.927083,524.988279,0.000000,0.000000,-0.020014
DE_season_shift,dropout,0.1,dropout,33,dc3s_ftit,0.947917,1082.377594,0.000000,0.000000,-0.008491
DE_season_shift,dropout,0.1,dropout,33,aci_conformal,0.906250,99.965625,0.000000,0.000000,0.023994
DE_season_shift,dropout,0.1,dropout,33,scenario_robust,0.958333,1924.543156,0.000000,0.000000,-0.020017
DE_season_shift,dropout,0.1,dropout,33,scenario_mpc,1.000000,8233.157204,0.000000,0.000000,-0.020017
DE_season_shift,dropout,0.2,dropout,11,deterministic_lp,0.822917,502.889113,0.093750,194.671695,0.000000
DE_season_shift,dropout,0.2,dropout,11,robust_fixed_interval,0.822917,502.889113,0.020833,0.174205,-0.002681
DE_season_shift,dropout,0.2,dropout,11,cvar_interval,0.822917,502.889113,0.020833,0.174205,-0.002681
DE_season_shift,dropout,0.2,dropout,11,dc3s_wrapped,0.822917,526.747169,0.000000,0.000000,-0.002676
DE_season_shift,dropout,0.2,dropout,11,dc3s_ftit,0.875000,2077.172651,0.000000,0.000000,0.110922
DE_season_shift,dropout,0.2,dropout,11,aci_conformal,0.895833,3091.622614,0.000000,0.000000,0.028453
DE_season_shift,dropout,0.2,dropout,11,scenario_robust,0.906250,3792.122458,0.000000,0.000000,-0.002678
DE_season_shift,dropout,0.2,dropout,11,scenario_mpc,0.979167,8223.394860,0.000000,0.000000,-0.002678
DE_season_shift,dropout,0.2,dropout,22,deterministic_lp,0.843750,502.889113,0.093750,207.757384,0.000000
DE_season_shift,dropout,0.2,dropout,22,robust_fixed_interval,0.843750,502.889113,0.156250,0.280036,-0.015913
DE_season_shift,dropout,0.2,dropout,22,cvar_interval,0.843750,502.889113,0.156250,0.280036,-0.015913
DE_season_shift,dropout,0.2,dropout,22,dc3s_wrapped,0.843750,523.823376,0.000000,0.000000,0.019291
DE_season_shift,dropout,0.2,dropout,22,dc3s_ftit,0.885417,1756.245903,0.000000,0.000000,0.098453
DE_season_shift,dropout,0.2,dropout,22,aci_conformal,0.895833,1802.489998,0.000000,0.000000,0.031486
DE_season_shift,dropout,0.2,dropout,22,scenario_robust,0.927083,2468.445982,0.000000,0.000000,-0.015907
DE_season_shift,dropout,0.2,dropout,22,scenario_mpc,1.000000,8222.433397,0.000000,0.000000,-0.015907
DE_season_shift,dropout,0.2,dropout,33,deterministic_lp,0.822917,502.889113,0.093750,180.462885,0.000000
DE_season_shift,dropout,0.2,dropout,33,robust_fixed_interval,0.822917,502.889113,0.677083,0.284597,-0.020044
DE_season_shift,dropout,0.2,dropout,33,cvar_interval,0.822917,502.889113,0.677083,0.284597,-0.020044
DE_season_shift,dropout,0.2,dropout,33,dc3s_wrapped,0.822917,524.391994,0.000000,0.000000,-0.016468
DE_season_shift,dropout,0.2,dropout,33,dc3s_ftit,0.927083,1993.745127,0.000000,0.000000,0.034408
DE_season_shift,dropout,0.2,dropout,33,aci_conformal,0.895833,1562.429931,0.000000,0.000000,0.023973
DE_season_shift,dropout,0.2,dropout,33,scenario_robust,0.916667,2903.920162,0.000000,0.000000,-0.020037
DE_season_shift,dropout,0.2,dropout,33,scenario_mpc,0.989583,8229.931779,0.000000,0.000000,-0.020037
DE_season_shift,dropout,0.3,dropout,11,deterministic_lp,0.708333,502.889113,0.062500,238.575315,0.000000
DE_season_shift,dropout,0.3,dropout,11,robust_fixed_interval,0.708333,502.889113,0.145833,0.174515,-0.002676
DE_season_shift,dropout,0.3,dropout,11,cvar_interval,0.708333,502.889113,0.145833,0.174515,-0.002676
DE_season_shift,dropout,0.3,dropout,11,dc3s_wrapped,0.708333,525.877761,0.000000,0.000000,-0.002669
DE_season_shift,dropout,0.3,dropout,11,dc3s_ftit,0.822917,3310.799483,0.000000,0.000000,0.166843
DE_season_shift,dropout,0.3,dropout,11,aci_conformal,0.895833,4215.176683,0.000000,0.000000,0.028441
DE_season_shift,dropout,0.3,dropout,11,scenario_robust,0.916667,5669.938582,0.000000,0.000000,-0.002674
DE_season_shift,dropout,0.3,dropout,11,scenario_mpc,0.958333,8223.641511,0.000000,0.000000,-0.002674
DE_season_shift,dropout,0.3,dropout,22,deterministic_lp,0.708333,502.889113,0.052083,270.280190,0.000000
DE_season_shift,dropout,0.3,dropout,22,robust_fixed_interval,0.708333,502.889113,0.156250,0.160125,-0.019806
DE_season_shift,dropout,0.3,dropout,22,cvar_interval,0.708333,502.889113,0.156250,0.160125,-0.019806
DE_season_shift,dropout,0.3,dropout,22,dc3s_wrapped,0.708333,524.519196,0.000000,0.000000,0.014145
DE_season_shift,dropout,0.3,dropout,22,dc3s_ftit,0.843750,2186.776193,0.000000,0.000000,0.139862
DE_season_shift,dropout,0.3,dropout,22,aci_conformal,0.895833,3259.289862,0.000000,0.000000,0.027593
DE_season_shift,dropout,0.3,dropout,22,scenario_robust,0.895833,3477.211051,0.000000,0.000000,-0.019798
DE_season_shift,dropout,0.3,dropout,22,scenario_mpc,1.000000,8216.240306,0.000000,0.000000,-0.019798
DE_season_shift,dropout,0.3,dropout,33,deterministic_lp,0.729167,502.889113,0.114583,153.039688,0.000000
DE_season_shift,dropout,0.3,dropout,33,robust_fixed_interval,0.729167,502.889113,0.677083,0.571979,-0.020039
DE_season_shift,dropout,0.3,dropout,33,cvar_interval,0.729167,502.889113,0.677083,0.571979,-0.020039
DE_season_shift,dropout,0.3,dropout,33,dc3s_wrapped,0.739583,525.024979,0.000000,0.000000,0.116367
DE_season_shift,dropout,0.3,dropout,33,dc3s_ftit,0.812500,3135.374456,0.000000,0.000000,0.073443
DE_season_shift,dropout,0.3,dropout,33,aci_conformal,0.895833,4252.679245,0.000000,0.000000,0.024099
DE_season_shift,dropout,0.3,dropout,33,scenario_robust,0.927083,5159.858686,0.000000,0.000000,-0.020025
DE_season_shift,dropout,0.3,dropout,33,scenario_mpc,0.979167,8215.701451,0.000000,0.000000,-0.020025
DE_season_shift,stale,0.0,nominal,11,deterministic_lp,1.000000,502.889113,0.062500,238.671898,0.000000
DE_season_shift,stale,0.0,nominal,11,robust_fixed_interval,1.000000,502.889113,0.156250,0.117498,-0.002678
DE_season_shift,stale,0.0,nominal,11,cvar_interval,1.000000,502.889113,0.156250,0.117498,-0.002678
DE_season_shift,stale,0.0,nominal,11,dc3s_wrapped,1.000000,525.736406,0.000000,0.000000,0.023336
DE_season_shift,stale,0.0,nominal,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.023336
DE_season_shift,stale,0.0,nominal,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028439
DE_season_shift,stale,0.0,nominal,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.002675
DE_season_shift,stale,0.0,nominal,11,scenario_mpc,1.000000,8224.289033,0.000000,0.000000,-0.002675
DE_season_shift,stale,0.0,nominal,22,deterministic_lp,1.000000,502.889113,0.052083,270.250187,0.000000
DE_season_shift,stale,0.0,nominal,22,robust_fixed_interval,1.000000,502.889113,0.156250,0.068803,-0.015917
DE_season_shift,stale,0.0,nominal,22,cvar_interval,1.000000,502.889113,0.156250,0.068803,-0.015917
DE_season_shift,stale,0.0,nominal,22,dc3s_wrapped,1.000000,525.150618,0.000000,0.000000,0.018031
DE_season_shift,stale,0.0,nominal,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.018031
DE_season_shift,stale,0.0,nominal,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.031477
DE_season_shift,stale,0.0,nominal,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.015916
DE_season_shift,stale,0.0,nominal,22,scenario_mpc,1.000000,8230.156550,0.000000,0.000000,-0.015916
DE_season_shift,stale,0.0,nominal,33,deterministic_lp,1.000000,502.889113,0.062500,220.282078,0.000000
DE_season_shift,stale,0.0,nominal,33,robust_fixed_interval,1.000000,502.889113,0.197917,0.245451,-0.020020
DE_season_shift,stale,0.0,nominal,33,cvar_interval,1.000000,502.889113,0.197917,0.245451,-0.020020
DE_season_shift,stale,0.0,nominal,33,dc3s_wrapped,1.000000,525.237169,0.000000,0.000000,-0.020012
DE_season_shift,stale,0.0,nominal,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.020012
DE_season_shift,stale,0.0,nominal,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.023996
DE_season_shift,stale,0.0,nominal,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.020014
DE_season_shift,stale,0.0,nominal,33,scenario_mpc,1.000000,8226.379564,0.000000,0.000000,-0.020014
DE_season_shift,stale,0.1,nominal,11,deterministic_lp,1.000000,502.889113,0.031250,282.274021,0.000000
DE_season_shift,stale,0.1,nominal,11,robust_fixed_interval,1.000000,502.889113,0.000000,0.000000,-0.005956
DE_season_shift,stale,0.1,nominal,11,cvar_interval,1.000000,502.889113,0.000000,0.000000,-0.005956
DE_season_shift,stale,0.1,nominal,11,dc3s_wrapped,1.000000,525.736406,0.000000,0.000000,-0.005956
DE_season_shift,stale,0.1,nominal,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.005956
DE_season_shift,stale,0.1,nominal,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.025156
DE_season_shift,stale,0.1,nominal,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.005958
DE_season_shift,stale,0.1,nominal,11,scenario_mpc,1.000000,8224.289033,0.000000,0.000000,-0.005958
DE_season_shift,stale,0.1,nominal,22,deterministic_lp,1.000000,502.889113,0.072917,239.058906,0.000000
DE_season_shift,stale,0.1,nominal,22,robust_fixed_interval,1.000000,502.889113,0.156250,0.063461,-0.015901
DE_season_shift,stale,0.1,nominal,22,cvar_interval,1.000000,502.889113,0.156250,0.063461,-0.015901
DE_season_shift,stale,0.1,nominal,22,dc3s_wrapped,1.000000,525.150618,0.000000,0.000000,0.018049
DE_season_shift,stale,0.1,nominal,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.018049
DE_season_shift,stale,0.1,nominal,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.031494
DE_season_shift,stale,0.1,nominal,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.015899
DE_season_shift,stale,0.1,nominal,22,scenario_mpc,1.000000,8230.156550,0.000000,0.000000,-0.015899
DE_season_shift,stale,0.1,nominal,33,deterministic_lp,1.000000,502.889113,0.145833,112.031598,0.000000
DE_season_shift,stale,0.1,nominal,33,robust_fixed_interval,1.000000,502.889113,0.156250,0.313155,-0.020028
DE_season_shift,stale,0.1,nominal,33,cvar_interval,1.000000,502.889113,0.156250,0.313155,-0.020028
DE_season_shift,stale,0.1,nominal,33,dc3s_wrapped,1.000000,525.237169,0.000000,0.000000,-0.020019
DE_season_shift,stale,0.1,nominal,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.020019
DE_season_shift,stale,0.1,nominal,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.023990
DE_season_shift,stale,0.1,nominal,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.020020
DE_season_shift,stale,0.1,nominal,33,scenario_mpc,1.000000,8226.379564,0.000000,0.000000,-0.020020
DE_season_shift,stale,0.2,nominal,11,deterministic_lp,1.000000,502.889113,0.031250,283.056073,0.000000
DE_season_shift,stale,0.2,nominal,11,robust_fixed_interval,1.000000,502.889113,0.156250,0.423239,-0.002688
DE_season_shift,stale,0.2,nominal,11,cvar_interval,1.000000,502.889113,0.156250,0.423239,-0.002688
DE_season_shift,stale,0.2,nominal,11,dc3s_wrapped,1.000000,525.736406,0.000000,0.000000,0.025408
DE_season_shift,stale,0.2,nominal,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.025408
DE_season_shift,stale,0.2,nominal,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028437
DE_season_shift,stale,0.2,nominal,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.002678
DE_season_shift,stale,0.2,nominal,11,scenario_mpc,1.000000,8224.289033,0.000000,0.000000,-0.002678
DE_season_shift,stale,0.2,nominal,22,deterministic_lp,1.000000,502.889113,0.062500,254.515533,0.000000
DE_season_shift,stale,0.2,nominal,22,robust_fixed_interval,1.000000,502.889113,0.062500,0.207390,-0.015907
DE_season_shift,stale,0.2,nominal,22,cvar_interval,1.000000,502.889113,0.062500,0.207390,-0.015907
DE_season_shift,stale,0.2,nominal,22,dc3s_wrapped,1.000000,525.150618,0.000000,0.000000,-0.015901
DE_season_shift,stale,0.2,nominal,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.015901
DE_season_shift,stale,0.2,nominal,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.031489
DE_season_shift,stale,0.2,nominal,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.015904
DE_season_shift,stale,0.2,nominal,22,scenario_mpc,1.000000,8230.156550,0.000000,0.000000,-0.015904
DE_season_shift,stale,0.2,nominal,33,deterministic_lp,1.000000,502.889113,0.052083,234.309324,0.000000
DE_season_shift,stale,0.2,nominal,33,robust_fixed_interval,1.000000,502.889113,0.020833,0.355149,-0.023683
DE_season_shift,stale,0.2,nominal,33,cvar_interval,1.000000,502.889113,0.020833,0.355149,-0.023683
DE_season_shift,stale,0.2,nominal,33,dc3s_wrapped,1.000000,525.237169,0.000000,0.000000,-0.023675
DE_season_shift,stale,0.2,nominal,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.023675
DE_season_shift,stale,0.2,nominal,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.020332
DE_season_shift,stale,0.2,nominal,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.023677
DE_season_shift,stale,0.2,nominal,33,scenario_mpc,1.000000,8226.379564,0.000000,0.000000,-0.023677
DE_season_shift,delay,0,delay_jitter,11,deterministic_lp,1.000000,502.889113,0.062500,238.671898,0.000000
DE_season_shift,delay,0,delay_jitter,11,robust_fixed_interval,1.000000,502.889113,0.156250,0.117498,-0.002678
DE_season_shift,delay,0,delay_jitter,11,cvar_interval,1.000000,502.889113,0.156250,0.117498,-0.002678
DE_season_shift,delay,0,delay_jitter,11,dc3s_wrapped,1.000000,525.736406,0.000000,0.000000,0.023336
DE_season_shift,delay,0,delay_jitter,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.023336
DE_season_shift,delay,0,delay_jitter,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028439
DE_season_shift,delay,0,delay_jitter,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.002675
DE_season_shift,delay,0,delay_jitter,11,scenario_mpc,1.000000,8224.289033,0.000000,0.000000,-0.002675
DE_season_shift,delay,0,delay_jitter,22,deterministic_lp,1.000000,502.889113,0.052083,270.250187,0.000000
DE_season_shift,delay,0,delay_jitter,22,robust_fixed_interval,1.000000,502.889113,0.156250,0.068803,-0.015917
DE_season_shift,delay,0,delay_jitter,22,cvar_interval,1.000000,502.889113,0.156250,0.068803,-0.015917
DE_season_shift,delay,0,delay_jitter,22,dc3s_wrapped,1.000000,525.150618,0.000000,0.000000,0.018031
DE_season_shift,delay,0,delay_jitter,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.018031
DE_season_shift,delay,0,delay_jitter,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.031477
DE_season_shift,delay,0,delay_jitter,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.015916
DE_season_shift,delay,0,delay_jitter,22,scenario_mpc,1.000000,8230.156550,0.000000,0.000000,-0.015916
DE_season_shift,delay,0,delay_jitter,33,deterministic_lp,1.000000,502.889113,0.062500,220.282078,0.000000
DE_season_shift,delay,0,delay_jitter,33,robust_fixed_interval,1.000000,502.889113,0.197917,0.245451,-0.020020
DE_season_shift,delay,0,delay_jitter,33,cvar_interval,1.000000,502.889113,0.197917,0.245451,-0.020020
DE_season_shift,delay,0,delay_jitter,33,dc3s_wrapped,1.000000,525.237169,0.000000,0.000000,-0.020012
DE_season_shift,delay,0,delay_jitter,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.020012
DE_season_shift,delay,0,delay_jitter,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.023996
