scenario,seed,controller,fault_type,fault_count,true_soc_violation_rate_at_fault,violation_rate_at_fault,intervention_rate_at_fault
drift_combo,55,deterministic_lp,dropout,13,0.000000,0.000000,0.000000
drift_combo,55,robust_fixed_interval,dropout,13,0.538462,0.538462,0.000000
drift_combo,55,cvar_interval,label_drift,84,0.916667,0.916667,0.000000
drift_combo,55,dc3s_ftit,label_drift,84,0.000000,0.000000,0.059524
drift_combo,55,dc3s_wrapped,label_drift,84,0.000000,0.000000,0.000000
drift_combo,55,deterministic_lp,label_drift,84,0.035714,0.035714,0.000000
drift_combo,55,robust_fixed_interval,label_drift,84,0.916667,0.916667,0.000000
drift_combo,55,cvar_interval,out_of_order,16,0.375000,0.375000,0.000000
drift_combo,55,dc3s_ftit,out_of_order,16,0.000000,0.000000,0.000000
drift_combo,55,dc3s_wrapped,out_of_order,16,0.000000,0.000000,0.000000
drift_combo,55,deterministic_lp,out_of_order,16,0.000000,0.000000,0.000000
drift_combo,55,robust_fixed_interval,out_of_order,16,0.375000,0.375000,0.000000
