run_id,timestamp_utc,row_type,window_idx,window_start,window_end,horizon,evpi,evpi_robust,evpi_deterministic,vss,robust_actual_realized_cost,robust_perfect_info_cost,deterministic_actual_realized_cost,deterministic_perfect_info_cost,robust_total_cost,robust_feasible,solver_status,mean_dynamic_interval_width,mean_base_interval_width,faci_scale_bound_lower,faci_scale_bound_upper,unmet_load_penalty_per_mwh
20260217_143116,2026-02-17T14:31:17.111341,window,104.0,2520.0,2544.0,24.0,0.0,0.0,-270.0,-62482.11999999732,39252173.55,39252173.55,39189691.43,39189961.43,27258574.11374275,True,ok:optimal,3043.6839682174136,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,105.0,2544.0,2568.0,24.0,0.0,0.0,0.0,-109450.7827553004,62797340.1205104,62797340.1205104,62687889.3377551,62687889.3377551,53173244.54046528,True,ok:optimal,3787.296429036626,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,106.0,2568.0,2592.0,24.0,0.0,0.0,639.4765587449074,-96087.47548441587,73056808.40661626,73056808.40661626,72960720.93113184,72960081.4545731,71892245.20318781,True,ok:optimal,1198.2823768193011,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,run_summary,,,,24.0,0.0,0.0,-25.072420713778968,-34502.75555428381,31994409.310047347,31994409.310047347,31959906.554493062,31959931.626913775,31668839.41540283,True,summary,2526.361033236657,657.1108473746752,0.064811802448573,0.999999999999992,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,0.0,24.0,48.0,24.0,0.0,0.0,0.0,-18100.80000000447,35844180.57000001,35844180.57000001,35826079.77,35826079.77,25165765.456344772,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,1.0,48.0,72.0,24.0,0.0,0.0,0.0,-27236.84281550348,39413281.120000005,39413281.120000005,39386044.2771845,39386044.2771845,38956089.86850263,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,2.0,72.0,96.0,24.0,0.0,0.0,0.0,-19213.199999999255,32874751.82,32874751.82,32855538.62,32855538.62,37486949.90886953,True,ok:optimal,642.2181140371364,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,3.0,96.0,120.0,24.0,0.0,0.0,-939.780000001192,-14574.60000000149,31820370.18,31820370.18,31805795.58,31806735.36,30656011.50047332,True,ok:optimal,654.5564380628269,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,4.0,120.0,144.0,24.0,0.0,0.0,444.3175767995417,-11739.682423200458,23512347.43,23512347.43,23500607.7475768,23500163.43,27797438.851228084,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,5.0,144.0,168.0,24.0,0.0,0.0,0.0,-13375.799999998882,14179736.3,14179736.3,14166360.5,14166360.5,18989528.22313777,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,6.0,168.0,192.0,24.0,0.0,0.0,0.0,-24007.018777366728,18819975.089999996,18819975.089999996,18795968.07122263,18795968.07122263,15514261.103635237,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,7.0,192.0,216.0,24.0,0.0,0.0,1722.2659152448175,-12786.784084759653,28429030.770000003,28429030.770000003,28416243.985915244,28414521.72,23364768.889232837,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,8.0,216.0,240.0,24.0,0.0,0.0,0.0,-18635.39999999851,31596207.55,31596207.55,31577572.15,31577572.15,31483396.97603582,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,9.0,240.0,264.0,24.0,0.0,0.0,0.0,-19251.0,30088256.32,30088256.32,30069005.32,30069005.32,33161085.183203325,True,ok:optimal,642.2181140371358,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,10.0,264.0,288.0,24.0,0.0,0.0,0.0,-16864.20000000298,28356193.1,28356193.1,28339328.9,28339328.9,29896690.862765163,True,ok:optimal,654.034548827487,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,11.0,288.0,312.0,24.0,0.0,0.0,0.0,-17258.39999999851,26770390.39,26770390.39,26753131.99,26753131.99,27824862.377116177,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,12.0,312.0,336.0,24.0,0.0,0.0,-1086.4609448816627,-11775.450944881886,13625233.3,13625233.3,13613457.84905512,13614544.31,17554399.10206446,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,13.0,336.0,360.0,24.0,0.0,0.0,0.0,-27898.62253770791,16359744.404782606,16359744.404782606,16331845.782244898,16331845.782244898,13890359.282822328,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,14.0,360.0,384.0,24.0,0.0,0.0,-588.5749999992549,-13473.0,17359789.580000002,17359789.580000002,17346316.580000002,17346905.155,16813539.961806342,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,15.0,384.0,408.0,24.0,0.0,0.0,738.9376355670393,-27016.436809863895,16803285.442608695,16803285.442608695,16776269.005798832,16775530.068163265,14690880.963286432,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,16.0,408.0,432.0,24.0,0.0,0.0,309.7983198687434,-16422.551680132747,29960339.43,29960339.43,29943916.878319867,29943607.08,23659436.465752788,True,ok:optimal,657.110847374673,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,17.0,432.0,456.0,24.0,0.0,0.0,0.0,-21573.0,39247964.900000006,39247964.900000006,39226391.900000006,39226391.900000006,34974697.62911967,True,ok:optimal,657.1108473746732,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,18.0,456.0,480.0,24.0,0.0,0.0,0.0,-15562.800000000743,17503593.95,17503593.95,17488031.15,17488031.15,26058722.308942907,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,19.0,480.0,504.0,24.0,0.0,0.0,0.0,-18529.658740017563,3288519.6360869566,3288519.6360869566,3269989.977346939,3269989.977346939,6952188.80380459,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,20.0,504.0,528.0,24.0,0.0,0.0,0.0,-19596.069364608265,4605458.478752363,4605458.478752363,4585862.409387754,4585862.409387754,3107654.9172269357,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,21.0,528.0,552.0,24.0,0.0,0.0,-1.862645149230957e-09,-27220.035847384483,15162382.112173911,15162382.112173911,15135162.076326529,15135162.07632653,9012225.94775552,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,22.0,552.0,576.0,24.0,0.0,0.0,0.0,-19548.0,30001629.120000005,30001629.120000005,29982081.120000005,29982081.120000005,21057461.1269534,True,ok:optimal,657.1108473746732,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,23.0,576.0,600.0,24.0,0.0,0.0,-142.19999999552965,-23176.79999999702,46321725.33,46321725.33,46298548.53,46298690.73,37345260.20827104,True,ok:optimal,653.2613372373586,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,24.0,600.0,624.0,24.0,0.0,0.0,165.1144033446908,-20078.86559665203,38478446.4,38478446.4,38458367.53440335,38458202.42,44499145.27560606,True,ok:optimal,570.9954728764505,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,25.0,624.0,648.0,24.0,0.0,0.0,0.0,-16626.60000000149,22543836.16,22543836.16,22527209.56,22527209.56,31488341.76170122,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,26.0,648.0,672.0,24.0,0.0,0.0,34.40919900685549,-13617.510800991207,18444325.45,18444325.45,18430707.939199008,18430673.53,18756038.515416272,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,27.0,672.0,696.0,24.0,0.0,0.0,671.3521433249116,-24369.32785667479,21045299.880000003,21045299.880000003,21020930.552143328,21020259.200000003,19443374.251075335,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,28.0,696.0,720.0,24.0,0.0,0.0,0.0,-18770.39999999851,33485538.31,33485538.31,33466767.910000004,33466767.910000004,25587146.323639434,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,29.0,720.0,744.0,24.0,0.0,0.0,0.0,-21011.40000000596,40916992.53,40916992.53,40895981.129999995,40895981.129999995,37815101.72489296,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,30.0,744.0,768.0,24.0,0.0,0.0,-635.2537343651056,-32133.384660199285,49292500.654045366,49292500.654045366,49260367.26938517,49261002.52311953,44316585.93507055,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,31.0,768.0,792.0,24.0,0.0,0.0,0.0,-24062.39999999851,49033212.18,49033212.18,49009149.78,49009149.78,50146765.24426071,True,ok:optimal,649.6716077873649,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,32.0,792.0,816.0,24.0,0.0,0.0,391.8946827799082,-16364.72531721741,33716441.839999996,33716441.839999996,33700077.11468278,33699685.22,39302527.56926321,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,33.0,816.0,840.0,24.0,0.0,0.0,-79.12187577411532,-14554.73187577352,22583291.84,22583291.84,22568737.108124223,22568816.23,28451243.056300048,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,34.0,840.0,864.0,24.0,0.0,0.0,-1312.789999999106,-15660.0,23876023.08,23876023.08,23860363.08,23861675.869999997,23901004.047714856,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,35.0,864.0,888.0,24.0,0.0,0.0,0.0,-17571.60000000149,30047235.64,30047235.64,30029664.04,30029664.04,26020822.08276575,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,36.0,888.0,912.0,24.0,0.0,0.0,0.0,-17182.800000000745,29209819.3,29209819.3,29192636.5,29192636.5,29394395.44571998,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,37.0,912.0,936.0,24.0,0.0,0.0,0.0,-19299.59999999404,35938816.47,35938816.47,35919516.870000005,35919516.870000005,32713053.750609152,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,38.0,936.0,960.0,24.0,0.0,0.0,0.0,-18165.599999997765,30933333.13,30933333.13,30915167.53,30915167.53,33922587.67442016,True,ok:optimal,635.4216261126421,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,39.0,960.0,984.0,24.0,0.0,0.0,297.8693017810583,-13732.080698218197,24561528.6,24561528.6,24547796.519301783,24547498.65,27766470.17160187,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,40.0,984.0,1008.0,24.0,0.0,0.0,2149.7725329995155,-9658.467466998844,13706385.06,13706385.06,13696726.592533,13694576.82,17746660.468513906,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,41.0,1008.0,1032.0,24.0,0.0,0.0,0.0,-28476.235847383738,18093726.56217391,18093726.56217391,18065250.32632653,18065250.32632653,13430017.678843465,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,42.0,1032.0,1056.0,24.0,0.0,0.0,-770.8999999985099,-15390.0,22012976.720000003,22012976.720000003,21997586.720000003,21998357.62,18757240.345459435,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,43.0,1056.0,1080.0,24.0,0.0,0.0,0.0,-28779.01739130355,15806731.107391303,15806731.107391303,15777952.09,15777952.09,17651687.794553816,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,44.0,1080.0,1104.0,24.0,0.0,0.0,0.0,-25505.87045253068,19349590.937391303,19349590.937391303,19324085.066938773,19324085.066938773,16596255.7371674,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,45.0,1104.0,1128.0,24.0,0.0,0.0,0.0,-41060.7855020985,35253788.27856332,35253788.27856332,35212727.49306122,35212727.49306122,27237305.265712652,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,46.0,1128.0,1152.0,24.0,0.0,0.0,-3.6799999997019768,-21124.80000000447,26375555.700000003,26375555.700000003,26354430.9,26354434.58,31340968.731425054,True,ok:optimal,613.0486665735413,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,47.0,1152.0,1176.0,24.0,0.0,0.0,-530.8422905132174,-15082.87229051441,20444855.1,20444855.1,20429772.227709487,20430303.07,22310382.6699501,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,48.0,1176.0,1200.0,24.0,0.0,0.0,0.0,-16740.0,25050960.089999996,25050960.089999996,25034220.089999996,25034220.089999996,21604764.957048036,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,49.0,1200.0,1224.0,24.0,0.0,0.0,0.0,-28810.542857147753,37931312.0,37931312.0,37902501.45714285,37902501.45714285,30742024.648820344,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,50.0,1224.0,1248.0,24.0,0.0,0.0,-805.3745264336467,-16778.481193102896,30856537.78,30856537.78,30839759.2988069,30840564.673333332,33940907.87596129,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,51.0,1248.0,1272.0,24.0,0.0,0.0,-103.39559533074498,-16933.005595333874,25637304.49,25637304.49,25620371.48440467,25620474.88,28387401.14141584,True,ok:optimal,654.0345488274876,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,52.0,1272.0,1296.0,24.0,0.0,0.0,0.0,-22489.636984586716,33291974.13,33291974.13,33269484.493015412,33269484.493015412,29211092.24275147,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,53.0,1296.0,1320.0,24.0,0.0,0.0,0.0,-20017.79999999702,31360459.019999996,31360459.019999996,31340441.22,31340441.22,33611007.346608445,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,54.0,1320.0,1344.0,24.0,0.0,0.0,3.041954144835472,-16319.673045855016,22887892.63,22887892.63,22871572.956954144,22871569.915,26901482.046051063,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,55.0,1344.0,1368.0,24.0,0.0,0.0,-2117.70000000298,-16740.0,23868613.04,23868613.04,23851873.04,23853990.74,23794184.231878854,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,56.0,1368.0,1392.0,24.0,0.0,0.0,0.0,-20136.60000000149,34370141.92,34370141.92,34350005.32,34350005.32,28339879.866138868,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,57.0,1392.0,1416.0,24.0,0.0,0.0,0.0,-17825.400000002235,28562860.53,28562860.53,28545035.13,28545035.13,31755213.20803742,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,58.0,1416.0,1440.0,24.0,0.0,0.0,0.0,-21583.79999999702,31742983.18,31742983.18,31721399.380000003,31721399.380000003,30438413.48516036,True,ok:optimal,657.1108473746726,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,59.0,1440.0,1464.0,24.0,0.0,0.0,1157.8040963485837,-20875.995903648436,42338872.0,42338872.0,42317996.00409635,42316838.2,35651107.80191301,True,ok:optimal,650.7933486591113,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,60.0,1464.0,1488.0,24.0,0.0,0.0,0.0,-22480.19999999553,38642558.62,38642558.62,38620078.42,38620078.42,38940031.766461246,True,ok:optimal,657.1108473746723,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,61.0,1488.0,1512.0,24.0,0.0,0.0,0.0,-15978.60000000149,24457960.96,24457960.96,24441982.36,24441982.36,31130617.532381613,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,62.0,1512.0,1536.0,24.0,0.0,0.0,1984.7141690962017,-22984.100791335102,24359997.33,24359997.33,24337013.229208663,24335028.515039567,25368529.636383973,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,63.0,1536.0,1560.0,24.0,0.0,0.0,0.0,-46322.54427321255,46634452.879999995,46634452.879999995,46588130.33572678,46588130.33572678,32251187.49602742,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,64.0,1560.0,1584.0,24.0,0.0,0.0,0.0,-24656.39999999851,44783637.3,44783637.3,44758980.900000006,44758980.900000006,45779705.429333866,True,ok:optimal,653.869647206296,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,65.0,1584.0,1608.0,24.0,0.0,0.0,-308.2199999988079,-20066.39999999851,35074154.629999995,35074154.629999995,35054088.23,35054396.449999996,39121999.73731226,True,ok:optimal,615.9237584339153,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,66.0,1608.0,1632.0,24.0,0.0,0.0,0.0,-25115.39999999851,34241163.8,34241163.8,34216048.4,34216048.4,36815844.42910458,True,ok:optimal,654.0345488274876,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,67.0,1632.0,1656.0,24.0,0.0,0.0,-39.58697919547558,-15933.34697919339,23392291.15,23392291.15,23376357.803020805,23376397.39,27675430.185849987,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,68.0,1656.0,1680.0,24.0,0.0,0.0,0.0,-21470.479988837615,10755529.04,10755529.04,10734058.560011163,10734058.560011163,16879052.35976986,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,69.0,1680.0,1704.0,24.0,0.0,0.0,-39.0,-27080.635847382247,18993200.182173915,18993200.182173915,18966119.546326533,18966158.546326533,12248139.409014938,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,70.0,1704.0,1728.0,24.0,0.0,0.0,0.0,-33980.47796751559,45343646.47,45343646.47,45309665.99203248,45309665.99203248,26478314.06462389,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,71.0,1728.0,1752.0,24.0,0.0,0.0,0.0,-53422.9983673431,19499318.29,19499318.29,19445895.291632656,19445895.291632656,28394394.095280018,True,ok:optimal,654.0345488274876,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,72.0,1752.0,1776.0,24.0,0.0,0.0,0.0,-27754.828019322827,12852761.749130432,12852761.749130432,12825006.92111111,12825006.92111111,12728344.02019035,True,ok:optimal,657.1108473746732,657.1108473746757,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,73.0,1776.0,1800.0,24.0,0.0,0.0,1.0453164577484133e-05,-74534.86527252197,45263634.28875236,45263634.28875236,45189099.42347984,45189099.42346939,21531768.72250504,True,ok:optimal,657.110847374673,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,74.0,1800.0,1824.0,24.0,0.0,0.0,0.0,-21789.0,31765107.28,31765107.28,31743318.28,31743318.28,34801391.45666616,True,ok:optimal,657.1108473746723,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,75.0,1824.0,1848.0,24.0,0.0,0.0,0.0,-19650.60000000149,28144989.69,28144989.69,28125339.09,28125339.09,29677413.709774777,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,76.0,1848.0,1872.0,24.0,0.0,0.0,0.0,-54847.5976235494,31800502.42190926,31800502.42190926,31745654.824285712,31745654.824285712,29878754.980227515,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,77.0,1872.0,1896.0,24.0,0.0,0.0,0.0,-82069.71947070211,62430976.539470695,62430976.539470695,62348906.81999999,62348906.81999999,45235699.43304493,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,78.0,1896.0,1920.0,24.0,0.0,0.0,0.0,-109750.1187145561,56676528.588714555,56676528.588714555,56566778.47,56566778.47,57320478.58457416,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,79.0,1920.0,1944.0,24.0,0.0,0.0,0.0,-39300.96501456946,51085114.129999995,51085114.129999995,51045813.164985426,51045813.164985426,54863133.3663033,True,ok:optimal,595.1186579169038,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,80.0,1944.0,1968.0,24.0,0.0,0.0,-195.10812578350303,-28944.66000000015,28882892.61,28882892.61,28853947.95,28854143.058125783,38940579.64823747,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,81.0,1968.0,1992.0,24.0,0.0,0.0,0.0,-22372.199999999255,31456156.62,31456156.62,31433784.42,31433784.42,29068550.498351537,True,ok:optimal,657.1108473746723,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,82.0,1992.0,2016.0,24.0,0.0,0.0,0.0,-36718.800000000745,21166587.39,21166587.39,21129868.59,21129868.59,27383926.92256979,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,83.0,2016.0,2040.0,24.0,0.0,0.0,0.0,-50221.58520118147,34233072.56234404,34233072.56234404,34182850.977142856,34182850.977142856,25635492.53121537,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,84.0,2040.0,2064.0,24.0,0.0,0.0,0.0,-26476.20000000298,34502692.11,34502692.11,34476215.91,34476215.91,33061942.509106167,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,85.0,2064.0,2088.0,24.0,0.0,0.0,0.0,-54835.82654991001,35357079.6310397,35357079.6310397,35302243.80448979,35302243.80448979,35081936.02127279,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,86.0,2088.0,2112.0,24.0,0.0,0.0,0.0,-35856.53877550736,31377906.839999996,31377906.839999996,31342050.30122449,31342050.30122449,32699684.95928462,True,ok:optimal,642.5822643331039,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,87.0,2112.0,2136.0,24.0,0.0,0.0,-1560.572686433792,-98789.56206686796,55933502.26572778,55933502.26572778,55834712.70366091,55836273.27634735,43287695.65107464,True,ok:optimal,657.110847374673,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,88.0,2136.0,2160.0,24.0,0.0,0.0,0.0,-35393.35473011434,36529522.125463136,36529522.125463136,36494128.77073302,36494128.77073302,46544294.15126739,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
