source_type,source_key,table,column,rows,na_count,na_ratio,allowed_max_ratio,allowed,status
parquet,data/processed/splits/test.parquet,,solar_mw_roll_mean_24,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,solar_mw_roll_std_168,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,solar_mw_roll_std_24,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,timestamp,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_delta_1h,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_delta_24h,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_lag_1,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_lag_168,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_lag_24,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_roll_mean_168,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_roll_mean_24,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_roll_std_168,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,,wind_mw_roll_std_24,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,carbon_kg_per_mwh,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,carbon_kg_per_mwh_lag_1,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,carbon_kg_per_mwh_lag_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,carbon_kg_per_mwh_lag_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,carbon_kg_per_mwh_roll_mean_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,carbon_kg_per_mwh_roll_mean_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,carbon_kg_per_mwh_roll_std_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,carbon_kg_per_mwh_roll_std_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,dayofweek,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,hour,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,is_daylight,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,is_evening_peak,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,is_holiday,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,is_morning_peak,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,is_post_holiday,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,is_pre_holiday,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,is_weekend,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_delta_1h,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_delta_24h,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_lag_1,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_lag_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_lag_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_roll_mean_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_roll_mean_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_roll_std_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,load_mw_roll_std_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,month,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,price_eur_mwh,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,price_eur_mwh_lag_1,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,price_eur_mwh_lag_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,price_eur_mwh_lag_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,price_eur_mwh_roll_mean_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,price_eur_mwh_roll_mean_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,price_eur_mwh_roll_std_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,price_eur_mwh_roll_std_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,season,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_delta_1h,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_delta_24h,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_lag_1,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_lag_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_lag_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_roll_mean_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_roll_mean_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_roll_std_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,solar_mw_roll_std_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,timestamp,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_delta_1h,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_delta_24h,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_lag_1,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_lag_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_lag_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_roll_mean_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_roll_mean_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_roll_std_168,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/train.parquet,,wind_mw_roll_std_24,12163,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,carbon_kg_per_mwh,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,carbon_kg_per_mwh_lag_1,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,carbon_kg_per_mwh_lag_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,carbon_kg_per_mwh_lag_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,carbon_kg_per_mwh_roll_mean_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,carbon_kg_per_mwh_roll_mean_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,carbon_kg_per_mwh_roll_std_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,carbon_kg_per_mwh_roll_std_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,dayofweek,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,hour,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,is_daylight,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,is_evening_peak,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,is_holiday,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,is_morning_peak,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,is_post_holiday,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,is_pre_holiday,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,is_weekend,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_delta_1h,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_delta_24h,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_lag_1,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_lag_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_lag_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_roll_mean_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_roll_mean_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_roll_std_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,load_mw_roll_std_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,month,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,price_eur_mwh,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,price_eur_mwh_lag_1,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,price_eur_mwh_lag_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,price_eur_mwh_lag_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,price_eur_mwh_roll_mean_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,price_eur_mwh_roll_mean_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,price_eur_mwh_roll_std_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,price_eur_mwh_roll_std_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,season,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_delta_1h,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_delta_24h,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_lag_1,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_lag_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_lag_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_roll_mean_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_roll_mean_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_roll_std_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,solar_mw_roll_std_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,timestamp,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_delta_1h,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_delta_24h,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_lag_1,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_lag_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_lag_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_roll_mean_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_roll_mean_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_roll_std_168,1737,0,0.0,0.0,True,ok
parquet,data/processed/splits/val.parquet,,wind_mw_roll_std_24,1737,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,carbon_kg_per_mwh,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,carbon_kg_per_mwh_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,carbon_kg_per_mwh_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,carbon_kg_per_mwh_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,carbon_kg_per_mwh_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,carbon_kg_per_mwh_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,carbon_kg_per_mwh_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,carbon_kg_per_mwh_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,coal_mw,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,dayofweek,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,gas_mw,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,hour,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,hydro_mw,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,is_daylight,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,is_evening_peak,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,is_holiday,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,is_morning_peak,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,is_post_holiday,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,is_pre_holiday,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,is_weekend,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_delta_1h,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_delta_24h,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,load_mw_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,month,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,nuclear_mw,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,price_usd_mwh,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,price_usd_mwh_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,price_usd_mwh_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,price_usd_mwh_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,price_usd_mwh_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,price_usd_mwh_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,price_usd_mwh_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,price_usd_mwh_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,season,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_delta_1h,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_delta_24h,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,solar_mw_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,timestamp,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_delta_1h,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_delta_24h,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wind_mw_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_cloud_cover,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_cloud_cover_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_cloud_cover_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_cloud_cover_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_cloud_cover_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_cloud_cover_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_cloud_cover_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_cloud_cover_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_precipitation,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_precipitation_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_precipitation_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_precipitation_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_precipitation_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_precipitation_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_precipitation_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_precipitation_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_relative_humidity_2m,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_relative_humidity_2m_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_relative_humidity_2m_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_relative_humidity_2m_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_relative_humidity_2m_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_relative_humidity_2m_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_relative_humidity_2m_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_relative_humidity_2m_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_shortwave_radiation,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_shortwave_radiation_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_shortwave_radiation_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_shortwave_radiation_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_shortwave_radiation_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_shortwave_radiation_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_shortwave_radiation_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_shortwave_radiation_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_surface_pressure,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_surface_pressure_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_surface_pressure_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_surface_pressure_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_surface_pressure_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_surface_pressure_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_surface_pressure_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_surface_pressure_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_temperature_2m,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_temperature_2m_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_temperature_2m_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_temperature_2m_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_temperature_2m_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_temperature_2m_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_temperature_2m_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_temperature_2m_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_wind_speed_10m,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_wind_speed_10m_lag_1,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_wind_speed_10m_lag_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_wind_speed_10m_lag_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_wind_speed_10m_roll_mean_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_wind_speed_10m_roll_mean_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_wind_speed_10m_roll_std_168,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/features.parquet,,wx_wind_speed_10m_roll_std_24,13638,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,carbon_kg_per_mwh,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,carbon_kg_per_mwh_lag_1,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,carbon_kg_per_mwh_lag_168,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,carbon_kg_per_mwh_lag_24,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,carbon_kg_per_mwh_roll_mean_168,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,carbon_kg_per_mwh_roll_mean_24,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,carbon_kg_per_mwh_roll_std_168,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,carbon_kg_per_mwh_roll_std_24,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,coal_mw,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,dayofweek,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,gas_mw,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,hour,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,hydro_mw,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,is_daylight,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,is_evening_peak,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,is_holiday,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,is_morning_peak,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,is_post_holiday,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,is_pre_holiday,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,is_weekend,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,load_mw,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,load_mw_delta_1h,681,0,0.0,0.0,True,ok
parquet,data/processed/us_eia930/splits/calibration.parquet,,load_mw_delta_24h,681,0,0.0,0.0,True,ok
