row_index,command_id,has_expiry_metadata,validity_horizon_H_t,half_life_steps,expires_at_step,validity_status,expiry_consistent
198,1231e40e-b428-4181-8e2f-aae4ab979b4c,True,not_applicable,not_applicable,not_applicable,nominal,True
199,9bbafc84-ad1e-43be-9f08-dbfba3b50f03,True,not_applicable,not_applicable,not_applicable,nominal,True
200,8efefed2-aa4b-4285-8b03-d080a6591d99,True,not_applicable,not_applicable,not_applicable,nominal,True
201,fa7bc025-c33d-4fad-99f1-47012618ecb4,True,not_applicable,not_applicable,not_applicable,nominal,True
202,5c33e808-45cd-4819-a6f1-3742ac9be897,True,not_applicable,not_applicable,not_applicable,nominal,True
203,402f7915-2d23-4bf5-b212-2e9ce98e2f52,True,not_applicable,not_applicable,not_applicable,nominal,True
204,b32b355f-8a8f-4e61-9d5e-5e68b296272a,True,not_applicable,not_applicable,not_applicable,nominal,True
205,53eea137-a38b-426e-a248-6217b1795972,True,not_applicable,not_applicable,not_applicable,nominal,True
206,63d5fd85-23aa-4731-9e00-952c36673485,True,not_applicable,not_applicable,not_applicable,nominal,True
207,db5ad231-ee8a-41e7-8faa-f2e695e0c0e1,True,not_applicable,not_applicable,not_applicable,nominal,True
208,05a0b093-6ad0-4f68-8e96-057ab7d92132,True,not_applicable,not_applicable,not_applicable,nominal,True
209,2d11b9cc-8632-4753-9e77-e55439480ef0,True,not_applicable,not_applicable,not_applicable,nominal,True
210,f6dc1dd5-bf57-4e89-ba19-99e1e953cb90,True,not_applicable,not_applicable,not_applicable,nominal,True
211,48e8a330-d52f-4550-b95e-c68e13d2206e,True,not_applicable,not_applicable,not_applicable,nominal,True
212,bf002416-be46-4cd5-aa44-89872f1f76a3,True,not_applicable,not_applicable,not_applicable,nominal,True
213,5a007d08-b410-438c-9a44-2df7748ca3e5,True,not_applicable,not_applicable,not_applicable,nominal,True
214,ede7313d-882f-408e-88cf-65ffddd26e16,True,not_applicable,not_applicable,not_applicable,nominal,True
215,ffd22454-ee18-4785-b651-a427929cd216,True,not_applicable,not_applicable,not_applicable,nominal,True
216,8a779576-5560-40b7-9294-a775c0881da5,True,not_applicable,not_applicable,not_applicable,nominal,True
217,5ab42360-7f8a-4c4b-b918-620d667ad7c4,True,not_applicable,not_applicable,not_applicable,nominal,True
218,e3881924-f9bd-4a75-a280-6234d5f54d9f,True,not_applicable,not_applicable,not_applicable,nominal,True
219,9f654939-ac94-4bb7-8799-b7b2f8e79069,True,not_applicable,not_applicable,not_applicable,nominal,True
220,cb6879e5-1cd4-4abf-9071-b16e08e4e1a7,True,not_applicable,not_applicable,not_applicable,nominal,True
221,b9c91641-7347-4fda-af75-3aa3b71b8c3f,True,not_applicable,not_applicable,not_applicable,nominal,True
222,9e366ddc-1319-4b84-be87-d4e027c2cd39,True,not_applicable,not_applicable,not_applicable,nominal,True
223,6c9d315d-b538-470f-843c-9f6d2f031e64,True,not_applicable,not_applicable,not_applicable,nominal,True
224,61d4c6f5-c234-4260-b4a4-c2d4cf87a6d3,True,not_applicable,not_applicable,not_applicable,nominal,True
225,c3ea677b-b028-49f5-a28e-21b40514b428,True,not_applicable,not_applicable,not_applicable,nominal,True
226,09345481-3be6-471c-9a8c-9541d042ed1a,True,not_applicable,not_applicable,not_applicable,nominal,True
227,139a353a-655b-4e3a-b10e-56749a25d263,True,not_applicable,not_applicable,not_applicable,nominal,True
228,361b02d1-a678-43d9-a50a-2dfff9c0366d,True,not_applicable,not_applicable,not_applicable,nominal,True
229,cdbdfbc1-deab-4de3-bd85-016762e61b5b,True,not_applicable,not_applicable,not_applicable,nominal,True
230,9862ecba-5334-48e0-b997-f6a3e9ee5eb8,True,not_applicable,not_applicable,not_applicable,nominal,True
231,9ca54db0-c990-43e5-83bb-c5d56fdb346e,True,not_applicable,not_applicable,not_applicable,nominal,True
232,96c42bb7-64a2-4671-a940-0ea1d2f78b0f,True,not_applicable,not_applicable,not_applicable,nominal,True
233,177a7c45-8b9a-4abe-baec-98edde35c26c,True,not_applicable,not_applicable,not_applicable,nominal,True
234,f414e7cd-f40e-484f-808c-5a808965a00f,True,not_applicable,not_applicable,not_applicable,nominal,True
235,938f6bad-23ab-4b71-a15e-d2412683a739,True,not_applicable,not_applicable,not_applicable,nominal,True
236,a05ea533-f623-45db-a013-5f99c899c8e6,True,not_applicable,not_applicable,not_applicable,nominal,True
237,38e67cb1-a599-4f7e-aaa1-b4a53ad69728,True,not_applicable,not_applicable,not_applicable,nominal,True
238,fe5a040b-512f-4663-8eb0-dfc85c0bb27b,True,not_applicable,not_applicable,not_applicable,nominal,True
239,3658a810-7c9b-42ab-b8a1-7899c1fabf9c,True,not_applicable,not_applicable,not_applicable,nominal,True
240,a4e3e439-6f08-4b40-b938-b98a8c6f1179,True,not_applicable,not_applicable,not_applicable,nominal,True
241,846741cf-27b4-4046-a40a-b4442e400b2d,True,not_applicable,not_applicable,not_applicable,nominal,True
242,71b381b0-512b-4c91-8284-a5a401f8bcb0,True,not_applicable,not_applicable,not_applicable,nominal,True
243,5de7c85c-a0cd-43cd-b8cd-b7675fd9879f,True,not_applicable,not_applicable,not_applicable,nominal,True
244,0990f8e9-e587-4aff-949f-dfb517945150,True,not_applicable,not_applicable,not_applicable,nominal,True
245,a388181d-3a83-4dac-b7bf-8b95ec31a150,True,not_applicable,not_applicable,not_applicable,nominal,True
246,f03ef03f-6528-43e4-a75a-06d7de66eb8f,True,not_applicable,not_applicable,not_applicable,nominal,True
247,1244784e-329a-4010-a502-056afee40cd9,True,not_applicable,not_applicable,not_applicable,nominal,True
248,4aab16f3-255a-492e-9f61-b53646ae3bdd,True,not_applicable,not_applicable,not_applicable,nominal,True
249,af37d45c-d834-4d4c-a63a-baa92b03ea06,True,not_applicable,not_applicable,not_applicable,nominal,True
