row_index,command_id,has_expiry_metadata,validity_horizon_H_t,half_life_steps,expires_at_step,validity_status,expiry_consistent
155,22e319d3-fa39-4a94-8a26-d4e5993702f1,False,,,,,True
156,ad186d44-014d-4b30-bd36-086892dee13f,False,,,,,True
157,0e689430-f70c-4af9-bc7e-481a416f6e04,False,,,,,True
158,f089de86-1a5e-4bb4-829f-903baf3be49a,False,,,,,True
159,3cd2b7ae-7a3e-4c3c-8f6d-173c798c71ef,False,,,,,True
160,f8e4db76-8594-4784-9e0a-8d311507ef65,False,,,,,True
161,f89299a6-87fd-43ac-ab1f-512b72425006,False,,,,,True
162,292df20e-868e-4d1b-84e1-4e0d4c75f040,False,,,,,True
163,05b19fd3-51a1-47c4-aea1-2db06a97f34d,False,,,,,True
164,a0c7e0c9-719f-46c1-b20a-6d55dc1a1f92,False,,,,,True
165,02b1dd01-2b7d-4ca8-88a1-8cdca57fa0c1,False,,,,,True
166,cd11110b-f0f7-4875-bdf4-938abd233285,False,,,,,True
167,1ef9bdea-115f-49b5-a858-f03d1e8b1102,False,,,,,True
168,15a4cff5-4c9c-4688-8408-c19f2710066c,False,,,,,True
169,44cd8e7f-395c-4d33-bea7-a5c70ed7ca90,False,,,,,True
170,8d55807b-ca13-489a-97ae-4e7cda4d5d19,False,,,,,True
171,19c67e0c-894a-4b22-b463-19d62f86cc77,False,,,,,True
172,bfb1f076-7491-4c63-aa22-14455a052ff6,False,,,,,True
173,8b961302-689d-4565-aaa2-f284f82985ef,False,,,,,True
174,f736e960-e391-433a-b49a-a163c94590e2,False,,,,,True
175,84bc1ba2-d21c-49f0-8f77-f2ac9b58d8a0,False,,,,,True
176,79975a27-caaf-48ce-86fe-e8e59070eaba,False,,,,,True
177,f0e96b70-a6c8-4a04-a99a-33fed6c2bbc0,False,,,,,True
178,acb17669-d5f6-40a6-8d66-40fc946dc6a4,False,,,,,True
179,5bb6abd0-8c54-48ea-a910-fc4fc354d370,False,,,,,True
180,a7349640-8439-46f7-a304-b2f48872c115,False,,,,,True
181,2d97be29-5820-4c4f-87c3-6d9a394c101a,False,,,,,True
182,df51eec2-76d6-4791-920c-4e0a35d3820a,False,,,,,True
183,6751dd9c-6287-4766-9ab3-33fb3ea96d09,False,,,,,True
184,92995afe-b4d1-44a8-8d8e-8c989e3357d0,False,,,,,True
185,f0f35014-d11f-417f-9c86-d86181a33b14,False,,,,,True
186,8ddf5bb8-7208-468d-b1d7-a98fb4006778,False,,,,,True
187,9588f0af-4d51-40ed-a26c-15fcf764685c,False,,,,,True
188,9541617a-dcfa-4432-9f3d-31ed10a668b7,False,,,,,True
189,0c2d0525-7fd0-4c5c-a976-cf7f700ed6d8,False,,,,,True
190,11f49d7f-8bdd-4bc4-8eea-a6224a1ca8a9,False,,,,,True
191,59e51244-a0aa-4609-a5f4-7af3a7610010,False,,,,,True
192,c7c599d6-5301-4379-b729-6c8dd9ded43f,False,,,,,True
193,5d485426-2a63-4217-ba74-1cbec3457355,False,,,,,True
194,2b577636-a72c-46e4-91f3-396d058bfe1d,False,,,,,True
195,15d7dd3c-5406-4cdc-a264-d325836f6c1c,False,,,,,True
196,106870ee-9766-4e3b-afb8-d1c8fc81325e,False,,,,,True
197,e408ca93-481c-435d-8e8f-cf053f0b0272,False,,,,,True
198,d406ed6a-01ba-480e-b61e-6ca038b0e255,False,,,,,True
199,5cae1b83-fd35-4fc7-a772-969e8b09f276,False,,,,,True
200,7aad229d-4399-4dd4-9bbe-1e66a37b5dd0,False,,,,,True
201,f28a3e6b-e3b2-4127-8b7d-8b2b10e2d9af,False,,,,,True
202,f4b7d0d7-c781-4e17-ba70-0565ca5e71db,False,,,,,True
203,0c4a2bd5-4068-4f5e-ac40-1904a4b923a6,False,,,,,True
204,b5fe46b8-0e9c-45e9-919c-ea5d910c5185,False,,,,,True
205,3f6418f2-41d8-459f-9d2e-5871f01ca536,False,,,,,True
206,1c182229-5d50-4897-949c-179619cc5658,False,,,,,True
207,2018781f-50d7-4cfe-99fe-06a809216b87,False,,,,,True
208,f54ab3b2-ee7f-42ae-beaa-518ef2a2ff0e,False,,,,,True
209,9dc2abc8-f169-439a-bbe7-04e0e660ba0c,False,,,,,True
210,654355c8-9d75-4a9f-9539-eaecb8934db9,False,,,,,True
211,589084f5-69a6-4964-b623-70fb074dc304,False,,,,,True
212,6cb98122-cc04-42f4-9c61-b9fbdfad9cd1,False,,,,,True
213,3d688296-08ea-49d7-bcee-f170d44570c6,False,,,,,True
214,6529fdea-ef57-46cb-8358-babc2c26dbcf,False,,,,,True
215,327df495-a04c-4267-be07-c2f661a723ae,False,,,,,True
216,eb19ff91-b403-45b7-90a4-9b0536e53057,False,,,,,True
217,4012e23a-44c0-47b7-bd0b-1fae1d1dea05,False,,,,,True
218,9d68995d-405c-4c4b-990f-8d3f132dc587,False,,,,,True
219,d6cc716e-6396-424d-ae93-34f4031470f4,False,,,,,True
220,cedcbfd8-772d-4141-a53c-6e654a4e7aa5,False,,,,,True
221,429651bd-46e5-4b90-8198-d0f10fcecb9a,False,,,,,True
222,48271626-2c4f-47ef-bf5e-ea112a361593,False,,,,,True
223,771e4449-f40d-4ad5-bf34-258c12430fc3,False,,,,,True
224,ffaa4e63-9f0a-4175-ac07-45ae3827cce8,False,,,,,True
225,fbe8160f-1e6f-4fe1-9784-6bc8a73543b5,False,,,,,True
226,f47d066b-7126-4755-83a3-43e5440dc02c,False,,,,,True
227,9aba737e-5655-4f61-b022-d40d0b21c67a,False,,,,,True
228,87d2ce48-b68d-4b1e-9f9c-f7da39cbad04,False,,,,,True
229,f05a3854-668e-47a4-8988-fcfc69a28b7e,False,,,,,True
230,60df1528-e876-44f1-85c8-c47615cfc09f,False,,,,,True
231,f89c0293-569d-41db-b6c6-29481130c9da,False,,,,,True
232,0e639d14-d383-406b-a2eb-038d76fad52b,False,,,,,True
233,d040e6f8-6655-4ed7-8edd-61bee9a918f1,False,,,,,True
234,83ff5e69-6e43-421a-a8b5-2ca195384a43,False,,,,,True
235,29bc6946-8542-497f-801d-63f7f00f24b4,False,,,,,True
236,582da7f3-4b30-416a-9954-53b3cafa252c,False,,,,,True
237,92c74fc0-0e80-44a3-92c1-33c0b8b3ba34,False,,,,,True
238,cc80595d-d630-4bd6-909e-63eb40bd31a3,False,,,,,True
239,0b2af4d3-4c2c-4cfb-a1c2-5051b73d55ce,False,,,,,True
