row_index,command_id,has_expiry_metadata,validity_horizon_H_t,half_life_steps,expires_at_step,validity_status,expiry_consistent
174,caac0da9-f503-46b6-8cab-a47ae75c7849,False,,,,,True
175,9a0691c1-b339-4e7a-885d-e87d71b9fef7,False,,,,,True
176,c9ca1a8b-b614-4385-880e-02492d22a513,False,,,,,True
177,76191605-b9f9-4c26-aeb3-4c3e6ce66499,False,,,,,True
178,9db59771-c1ae-4206-abda-466ff616e762,False,,,,,True
179,645c32f2-f6fb-45d2-90af-63000c94baf2,False,,,,,True
180,dee5715a-1b9c-4ac1-baad-cbc19a001848,False,,,,,True
181,ceff876a-266f-4288-a563-4933de868aee,False,,,,,True
182,f0dcb0cb-b413-4a9f-8774-660ef6487f3e,False,,,,,True
183,919686dc-727a-414f-9cbf-8d1347f2a081,False,,,,,True
184,5222b43f-403e-4c8c-9479-3fca7f385191,False,,,,,True
185,593d2fdb-d373-46ff-b3fc-bfea4e0271e1,False,,,,,True
186,0af62286-b13c-46d2-90e8-4b655b7131da,False,,,,,True
187,a27bb96a-3372-4ec5-9a50-071c1496553d,False,,,,,True
188,cfc2cb31-c0ea-4fb6-abb9-6361c36d3a37,False,,,,,True
189,44802fe9-655e-4518-924e-bfbc9964be8b,False,,,,,True
190,6884fb77-b714-49fb-92dc-bbf49fa2c3e4,False,,,,,True
191,268ab558-5c11-4a42-be23-8bcaadb1a1cf,False,,,,,True
192,d93a78dc-175c-4759-b727-c35cce49d24b,False,,,,,True
193,89c6de6f-ca3b-4391-a471-a44d0ce7d248,False,,,,,True
194,9be91c2c-752d-4b01-b6ec-7457a0885526,False,,,,,True
195,e9e5e482-95e6-4a80-ab50-ffdf60f8dd4f,False,,,,,True
196,f0082c8e-1e78-4fec-aea4-7bbacd859daf,False,,,,,True
197,d9286133-43d9-42e0-abf8-339313f0a69d,False,,,,,True
198,e2cfae44-f9a3-4809-be66-0530f9ae8936,False,,,,,True
199,a893a13f-7dc7-44cb-8f75-62bce7633d92,False,,,,,True
200,74e9b60c-25f9-4413-8fae-bf8543344986,False,,,,,True
201,87b14b41-d92a-45eb-ae72-ddcda4077c69,False,,,,,True
202,5fd47a67-51bb-4ca7-8753-6c7cbfe9690d,False,,,,,True
203,54194d7a-c235-4e99-8cf1-87ec0835f6e3,False,,,,,True
204,77de5f39-2ddc-4cd3-83bc-f322e2b78a25,False,,,,,True
205,080bab9f-f72d-4119-b726-f3b0c2cb4620,False,,,,,True
206,477619d3-7b96-4106-9aeb-341ea789f701,False,,,,,True
207,9625c45c-6201-4a39-ba58-bf32e0d50b75,False,,,,,True
208,ec44bef3-390d-45c4-8fe3-dbd9484ea7c9,False,,,,,True
209,03a7ecd5-1821-49bd-8de0-9b5b244a6a59,False,,,,,True
210,7f1cf111-ef53-49f2-bfbb-9711990dfa4b,False,,,,,True
211,27ba0489-604b-44b4-8758-66c89375d621,False,,,,,True
212,d9598f29-7fa2-4b01-a186-e161364225fc,False,,,,,True
213,a4b0907f-dce1-4f78-af71-540cb48d391d,False,,,,,True
214,4729cfae-e63b-40f4-abf6-b5701642f3d0,False,,,,,True
215,d0ae373d-051f-43b8-aa40-0735dbd5cb2f,False,,,,,True
216,5fdadea4-e727-4c2d-9f6d-9c350c2dc64a,False,,,,,True
217,256b4c58-d1ef-49ab-8aa3-94b6d09e2e29,False,,,,,True
218,4506eccb-65b5-4746-a297-8b08cf146d99,False,,,,,True
219,5b259a24-3c89-4dd2-8e9e-b99d3bd9577f,False,,,,,True
220,5f9300fd-d4c6-46c7-8586-35ccf8395ca5,False,,,,,True
221,737a04f2-5425-42fe-828a-06dc736484fd,False,,,,,True
222,99ed7d8f-6145-4731-829e-3deeeb0a56e3,False,,,,,True
223,9c325d43-ebdf-4572-b746-07e7115db707,False,,,,,True
224,2240cd21-326a-4324-9851-c5ddaba495a3,False,,,,,True
225,a796cb29-f407-45ff-a385-73c4a72b4e19,False,,,,,True
226,1ab805b3-f32a-4db1-9771-abd0f37d99f1,False,,,,,True
227,5f4c8819-0513-4396-9932-e2d9fb408f50,False,,,,,True
228,af6be816-b6e1-47b3-90d8-d2929980d678,False,,,,,True
229,4883129c-84ec-48e7-97f8-9b7e9fc482be,False,,,,,True
230,af6448bf-7958-475a-93e0-c5a8c59ddd85,False,,,,,True
231,24b33ee1-7e24-422b-a99c-ed386c83166f,False,,,,,True
232,c0e788b9-73e5-4723-a0d1-b87375fb6c7e,False,,,,,True
233,69a2f349-0318-4de1-83f7-bf02ac496997,False,,,,,True
234,d0e57fd1-e62e-45d1-a767-e2e2804d90dc,False,,,,,True
235,c4013439-91b6-42f2-83f0-3505796fab41,False,,,,,True
236,e89b8e53-e93f-40fd-9de2-831ffad1d9f1,False,,,,,True
237,15c21395-7f87-40b1-b864-35de63aee8f8,False,,,,,True
238,973cd5bd-a575-4f3d-8e53-a3a7be692b59,False,,,,,True
239,cdceeeb7-a007-4e1a-b1ff-66bed720228a,False,,,,,True
