target,group_col,group_value,stage,n,coverage,mean_width
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.14.51.28_veh-26_00135_02642.db,adaptive,20541,0.9683072878632978,1.2805685709403045
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.14.55.14_veh-12_00682_01451.db,baseline,6273,0.8664116052925235,0.9506641718563845
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.14.55.14_veh-12_00682_01451.db,adaptive,6273,0.9611031404431691,1.2613487575548266
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.14.55.14_veh-12_04032_04916.db,baseline,7216,0.8831762749445676,0.7089900309410557
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.14.55.14_veh-12_04032_04916.db,adaptive,7216,0.9667405764966741,0.976980991870008
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.15.02.02_veh-38_01966_02377.db,baseline,3362,0.9137418203450327,0.4782648504506719
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.15.02.02_veh-38_01966_02377.db,adaptive,3362,0.9785841760856633,0.6777619788352659
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.15.02.02_veh-38_03034_03116.db,baseline,656,0.8948170731707317,0.41359564556063333
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.15.02.02_veh-38_03034_03116.db,adaptive,656,0.9679878048780488,0.5832380660494092
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.15.10.57_veh-16_02438_02580.db,baseline,1148,0.9616724738675958,0.5723595072233568
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.15.10.57_veh-16_02438_02580.db,adaptive,1148,0.9912891986062717,0.7697326778306668
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.16.57.59_veh-26_00016_00484.db,baseline,3772,0.9220572640509014,0.8338245592726563
